,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_3_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
211,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,3,24_EN,24,Does Dwight know that Jane saw him put the pie in the basket?,"Yes, No",Closed-ended,English,,,0,Knowledge,131,No,chatcmpl-9INU9c7M0fN1gsnvOEK8FhXOhrTQd,length,0,2,0.0,2,0.0,**,-17.872684,"
",-21.113405, ,-21.82901,1,-22.14053,<|end|>,-22.240826,3,-22.55517,,-23.15551,The,-24.521595,```,-24.587708,Correct,-24.872797,   ,-24.912151,***,-24.980247,"

",-25.0178,###,-25.16972,２,-25.20403,  ,-25.34984,Yes,-25.626827,No,-25.675905,₂,-26.074757,2,assistant,1714167209,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,282,283,106,,,,,,,,,,,,,,
212,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,4,25_EN,25,The pie is actually in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,0,Reality,132,drawer,chatcmpl-9INU94XEy7YeM11BmqSefA3QJxod5,length,0,3,0.0,3,0.0,"
",-21.463465,**,-22.455378, ,-24.323076,2,-25.075113,３,-25.203526,,-25.32883,"

",-25.354137,1,-25.511332,4,-26.335659,The,-26.611305,***,-26.663368,<|end|>,-26.961296,Correct,-27.126123,,-28.078106,-,-28.428537,```,-28.438145,   ,-28.466434,I,-28.547287,*,-28.559729,3,assistant,1714167209,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,326,327,106,,,,,,,,,,,,,,
213,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,5,26_EN,26,Jane believes that the pie is in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Belief,133,basket,chatcmpl-9INUAgeWXeuZjC8AJSLfL6ueCn1AT,length,0,2,-0.0011505788,2,-0.0011505788,3,-6.769377,1,-13.490662,**,-19.140388,"
",-21.429247, ,-22.338737,"

",-23.6072,The,-23.686632,4,-24.120817,Since,-24.18986,Correct,-24.255274,*,-24.71355,​,-24.750181,***,-25.068903,I,-25.221697,２,-25.329466,###,-25.583418,,-25.648321,Sorry,-26.010397,To,-26.132181,2,assistant,1714167210,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,372,373,106,,,,,,,,,,,,,,
214,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,6,27_EN,27,Jane will look for the pie in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Action,134,basket,chatcmpl-9INUBFK1x6bQhLbrv5iqQ3uHZf3pP,length,0,2,-0.34236443,2,-0.34236443,3,-1.2382652,1,-10.640698,**,-18.48918,4,-19.284637,"
",-20.40065, ,-20.585442,Since,-22.156181,The,-22.282005,"

",-22.407959,I,-23.083944,*,-23.65842,Correct,-24.01522,***,-24.15007,２,-24.22425,This,-24.262276,```,-24.279692,5,-24.404446,３,-24.501604,​,-24.70224,2,assistant,1714167211,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,418,419,106,,,,,,,,,,,,,,
215,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,7,28_EN,28,Dwight believes that the pie is in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Belief,135,basket,chatcmpl-9INUBuCl7oLWWbr2SiKunkvuXHOBm,length,0,2,-0.00069182436,2,-0.00069182436,3,-7.4329696,1,-9.209687,"
",-16.873545,**,-18.585012, ,-20.846815,Since,-21.176687,"

",-21.719713,The,-22.728601,Correct,-22.875378,4,-22.969307,Sorry,-23.701296,２,-23.717802,I,-24.029997,<|end|>,-24.058676,*,-24.09097,​,-24.33526,,-24.41826,Given,-24.801874,***,-24.894564,2,assistant,1714167211,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,466,467,106,,,,,,,,,,,,,,
216,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,0,21_TR-1,21,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağına inanıyor.","dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,2,Belief,136,dolabın,chatcmpl-9INUCvXi39oI8B18unpYCQCescJNS,length,0,2,-0.00027742467,2,-0.00027742467,3,-8.975453,1,-9.031089,Bur,-10.678372,**,-11.860089,N,-14.3774,"
",-15.177833, ,-16.738825,T,-16.948332,\(,-17.070366,{,-17.398766,B,-17.468843,Bu,-17.56457,`,-17.831236, Bur,-18.01073,İ,-18.015589,4,-18.088064,D,-18.272993,S,-18.317007,C,-18.492853,2,assistant,1714167212,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,351,352,107,,,,,,,,,,,,,,
217,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,2,23_TR,23,"Nihal, Burak'ın turtayı sepete koyduğunu biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,140,Evet,chatcmpl-9INUCZVIXCARM19R7p4Pvz8CIOEQF,length,0,1,-0.00049191056,1,-0.00049191056,2,-7.6175194,**,-16.945826,3,-17.107265,E,-17.339245,Hay,-18.719986, ,-19.152643,"
",-20.146225,0,-20.23386,İ,-21.392185,```,-21.7187,-,-21.979786,Yes,-21.984196,4,-22.158152,,-22.36755,Ev,-22.40836,N,-22.577686,１,-22.686203,B,-22.772282,C,-22.95364,1,assistant,1714167212,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,411,412,107,,,,,,,,,,,,,,
218,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,3,24_TR,24,"Burak, Nihal'in onu turtayı sepete koyarken gördüğünü biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,141,Hayır,chatcmpl-9INUDAfOl6drnUrKp1p5l8SYzy2z2,length,0,2,-5.5122365e-07,2,-5.5122365e-07,1,-14.545047,**,-18.665003,"
",-18.818043, ,-20.68773,3,-21.258884,"

",-22.663311,***,-24.246124,```,-24.409252,   ,-24.478859,​,-24.626192,,-24.626743,２,-24.932016,  ,-25.605377,The,-25.838282,"  
",-26.051804,,-26.14824,Correct,-26.154419, **,-26.1625,​​,-26.335735,2,assistant,1714167213,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,477,478,107,,,,,,,,,,,,,,
219,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,4,25_TR,25,Turta aslında {CEVAP} içinde bulunmaktadır.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,0,Reality,142,çekmecenin,chatcmpl-9INUEfWp9clXS2Sw9LO4GQTkVwCt8,length,0,3,0.0,3,0.0,2,-18.691715,**,-19.325195,"
",-19.764746,1,-20.526024, ,-22.328703,３,-23.146572,"

",-23.349342,4,-23.49335,ç,-23.79584,Sorry,-23.879807,,-23.915562,İ,-23.928564,-,-24.123827,​,-24.1929,The,-24.279947,Ç,-24.317362,***,-24.782492,​​,-24.913506,Tur,-25.50499,3,assistant,1714167214,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,549,550,107,,,,,,,,,,,,,,
220,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,5,26_TR-1,26,Nihal turtanın {CEVAP} içinde olduğuna inanıyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Belief,143,sepetin,chatcmpl-9INUEC2ZkXkbO7bcmqkDg8WL0279f,length,0,1,-0.45248076,1,-0.45248076,2,-1.0127034,3,-7.242003,**,-16.6301,"
",-17.284819,4,-18.411766, ,-19.730202,"

",-20.182957,​,-20.644867,*,-20.885357,D,-21.11411,N,-21.219296,The,-21.522385,-,-21.621101,T,-21.931232,C,-21.953423,B,-22.031515,Since,-22.056484,Bu,-22.14032,Se,-22.207333,1,assistant,1714167214,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,623,624,107,,,,,,,,,,,,,,
221,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,6,27_TR,27,Nihal turtayı {CEVAP} içinde arayacak.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Action,145,sepetin,chatcmpl-9INUFpbMgwuZT9kLZMqLptsLWE3WU,length,0,2,-0.5214037,2,-0.5214037,1,-0.9013933,3,-8.080293,"
",-16.019411,**,-18.557453, ,-18.744917,4,-19.105589,"

",-19.759453,​,-20.884996,The,-20.991629,N,-21.592749,*,-21.784554,I,-21.873278,Se,-21.88654,Since,-21.894772,Sorry,-22.020725,B,-22.057898,-,-22.106142,D,-22.221962,T,-22.556639,2,assistant,1714167215,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,694,695,107,,,,,,,,,,,,,,
222,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,7,28_TR-1,28,Burak turtanın {CEVAP} içinde olduğuna inanıyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Belief,146,sepetin,chatcmpl-9INUGbnmElnqA8PG900XdUVUq0SLR,length,0,2,-0.042940956,2,-0.042940956,3,-3.1786182,1,-7.8525953,4,-17.284822,"
",-18.148897,**,-20.14305, ,-20.376894,The,-20.667511,Sorry,-20.70733,"

",-21.192495,Since,-21.301418,I,-21.490547,5,-21.737772,Correct,-22.027754,２,-22.63219,​,-22.855309,To,-22.855505,-,-22.897057,C,-22.969942,As,-23.082178,2,assistant,1714167216,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,767,768,107,,,,,,,,,,,,,,
223,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,0,21_TR-2,21,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağını zannediyor.","dolabın, sepetin, çekmecenin",Closed-ended,Turkish,1.0,,2,Belief,137,dolabın,chatcmpl-9INUG8HlS26zTEcVAOPftDKdVtD1b,length,0,2,-0.0007685328,2,-0.0007685328,3,-7.6271286,1,-8.426245,Bur,-9.7793255,**,-12.399498,N,-14.471853,"
",-15.951113, ,-16.420912, Bur,-16.537367,\(,-16.746298,T,-16.768902,D,-16.831009,`,-17.132044,```,-17.37049,4,-17.5434,B,-17.63346,Bu,-17.69927,S,-17.80324,İ,-17.80924,{,-18.185123,2,assistant,1714167216,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,350,351,108,,,,,,,,,,,,,,
224,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,2,23_TR,23,"Nihal, Burak'ın turtayı sepete koyduğunu biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,140,Evet,chatcmpl-9INUHq1tmc6GMQEhaUfgNoWrqwkPa,length,0,1,-0.00039325762,1,-0.00039325762,2,-7.8412976,**,-17.133947,E,-17.660604,3,-18.49044, ,-19.131422,"
",-20.379898,Hay,-20.675552,0,-21.594326,İ,-22.37167,```,-23.118755,4,-23.258549,Ev,-23.275553,-,-23.363575,***,-23.430588,​,-23.447193,   ,-23.543694,N,-23.5501,Yes,-23.640398,B,-23.82373,1,assistant,1714167217,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,410,411,108,,,,,,,,,,,,,,
225,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,3,24_TR,24,"Burak, Nihal'in onu turtayı sepete koyarken gördüğünü biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,141,Hayır,chatcmpl-9INUHo3MHwMrBrqbl8hfbAyJGFyZt,length,0,2,-1.9361265e-07,2,-1.9361265e-07,1,-15.701656,**,-16.697956,"
",-18.086796,3,-20.26157, ,-21.718292,"

",-22.193897,```,-24.287064,***,-24.363941,​,-24.38932,   ,-24.605288,İ,-24.621017,２,-24.788086,No,-24.914185,,-25.10483,Hay,-25.151138,Correct,-25.362274,  ,-25.587927,The,-25.6722,B,-25.68104,2,assistant,1714167217,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,476,477,108,,,,,,,,,,,,,,
