,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes
231,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,2,31_EN,31,Does John know that the balloon man told Catherine where he would be going?,"Yes, No",Closed-ended,English,,,0,Knowledge,150,No,chatcmpl-9IUVECtDSfiH65JZq2FnEvoNcXsqD,length,0,2,-7.465036e-06,2,-7.465036e-06,1,-11.864712,**,-14.891659,3,-16.971355,<|end|>,-20.486315,,-23.552814,```,-23.642097,Yes,-23.742983,Correct,-24.32623, ,-24.535095,The,-24.58749,I,-24.648346,"
",-25.163063,***,-25.20948,Since,-25.48891,No,-25.714256,Based,-25.784317,###,-26.127434,Respond,-26.327576,Responses,-26.385056,2,assistant,1714194184,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,269,270,109,,,,,,,,,,,,,,
232,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,3,32_EN,32,The balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,0,Reality,151,shopping mall,chatcmpl-9IUVEqk7TmrDppYxh7zOo6K3HVOmW,length,0,3,0.0,3,0.0,2,-18.980274,**,-20.435291,1,-20.956322, ,-23.228321,３,-23.810856,,-23.901367,4,-24.095621,"
",-24.381535,The,-25.07075,<|end|>,-25.50055,"

",-25.608133,```,-26.492218,Correct,-26.525223,Sorry,-26.6599,Three,-27.018032,*,-27.146557,I,-27.39576,-,-27.690954,***,-27.71642,3,assistant,1714194184,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,314,315,109,,,,,,,,,,,,,,
233,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,4,33_EN,33,Catherine thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,152,school,chatcmpl-9IUVFX5WDYuafxCC4tM9ddDZQYaST,length,0,2,-0.000409462,2,-0.000409462,3,-7.8052,1,-13.298409,**,-19.625137, ,-22.69928,4,-23.039927,"
",-23.326284,Since,-24.442528,Correct,-24.92203,２,-24.943909,,-24.976084,"

",-25.008791,The,-25.107485,```,-25.220406,<|end|>,-25.909704,*,-26.184092,I,-26.410349,​,-26.416613,Given,-26.801514,###,-26.820032,2,assistant,1714194185,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,363,364,109,,,,,,,,,,,,,,
234,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,5,34_EN,34,Catherine will look for the balloon man at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Action,153,school,chatcmpl-9IUVGrkQLnyMuOUAXfy1saCVs7J00,length,0,2,-0.010552759,2,-0.010552759,3,-4.5568137,1,-13.2137575,**,-20.659565,"
",-21.400717, ,-21.709509,4,-21.76327,"

",-23.618986,Since,-23.82067,２,-24.210567,The,-24.235125,```,-24.286215,<|end|>,-24.435274,Correct,-24.941639,,-24.978922,I,-25.147299,Sorry,-25.428167,5,-25.971558,This,-26.062643,###,-26.072989,2,assistant,1714194186,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,412,413,109,,,,,,,,,,,,,,
235,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,6,35_EN,35,John thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,154,school,chatcmpl-9IUVGtGVKmW9qSgIFDVdtPmm1JlPz,length,0,3,-0.17005901,3,-0.17005901,1,-1.8781126,2,-5.6531334,4,-19.823864,"
",-21.907393,**,-22.000347,Since,-22.194157, ,-22.696644,I,-22.953009,The,-23.399792,Correct,-23.975414,He,-24.495564,Based,-24.554234,"

",-24.662397,This,-24.938154,*,-25.045551,Here,-25.161978,Given,-25.351753,5,-25.504713,It,-25.670864,3,assistant,1714194186,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,460,461,109,,,,,,,,,,,,,,
236,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,0,29_TR-1,29,"Can, Gamzenin balon almak için {CEVAP} gittiğini düşünüyor.","parka, okula, alışveriş merkezine",Closed-ended,Turkish,,,2,Thought,155,parka,chatcmpl-9IUVHqtuR6xYt7MUXXE2KRT6wD2Yb,length,0,2,-0.013366684,2,-0.013366684,3,-4.5458145,1,-5.92931,Bal,-12.255247,**,-14.340223,Gam,-15.443954,Can,-15.451801, ,-17.093891,Ok,-17.353977,"
",-17.942348,Son,-18.5335,Park,-18.545122,{,-18.655537,4,-18.738714,B,-18.947971,İ,-19.057253,\(,-19.140282,C,-19.198208,`,-19.342873,G,-19.370867,2,assistant,1714194187,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,336,337,110,,,,,,,,,,,,,,
237,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,2,31_TR,31,"Can, baloncunun Gamze’ye nereye gittiğini söylediğini biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,159,Hayır,chatcmpl-9IUVHOkyf15VtbaAZqIEw3jMhumfv,length,0,2,-0.0004797665,2,-0.0004797665,1,-7.642928,Hay,-16.674809,**,-17.063507,3,-18.43007,"
",-18.558414,Bal,-19.203423, ,-20.663452,```,-21.20586,E,-21.288502,Yes,-21.781147,Ev,-21.889177,,-22.223072,İ,-22.225742,２,-22.51294,The,-22.670315,​,-23.04786,"

",-23.09452,###,-23.163113,B,-23.26117,2,assistant,1714194187,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,399,400,110,,,,,,,,,,,,,,
238,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,3,32_TR,32,Baloncu aslında {CEVAP} bulunmaktadır.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,0,Reality,160,alışveriş merkezinde,chatcmpl-9IUVI0VnrjrAvOUdQL5ckqrNY91PB,length,0,3,-2.220075e-06,3,-2.220075e-06,1,-13.20491,2,-15.093203,**,-20.403639, ,-20.693396,"
",-22.191778,4,-22.731146,３,-23.203074,,-23.218672,Sorry,-23.241346,"

",-23.303444,Bal,-24.067806,-,-24.104239,Al,-24.662169,İ,-24.906874,The,-24.98374,C,-25.12545,​,-25.385838,   ,-25.402235,I,-25.436045,3,assistant,1714194188,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,471,472,110,,,,,,,,,,,,,,
239,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,4,33_TR-1,33,Gamze baloncunun {CEVAP} olduğunu düşünüyor.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,1,Thought,161,okulda,chatcmpl-9IUVIk0tuq6hvrUrV2Vm1RBXYKL5l,length,0,2,-0.00029887765,2,-0.00029887765,3,-8.483747,1,-9.293221,"
",-18.341158,**,-19.583714, ,-20.986193,Sorry,-21.52882,"

",-22.329882,Park,-22.351755,4,-22.517355,Bal,-22.602907,Correct,-23.266462,The,-23.937216,２,-23.981283,​,-24.05445,,-24.25585,C,-24.272795,B,-24.404295,P,-24.786423,"  
",-24.916498,2,assistant,1714194188,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,545,546,110,,,,,,,,,,,,,,
240,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,5,34_TR,34,Gamze'nin baloncuyu bulmak için gideceği yer {CEVAP}.,"park, okul, alışveriş merkezi",Closed-ended,Turkish,,,1,Action,163,okul,chatcmpl-9IUVJMwS9uAVVQIWaUeo7Q8DpoMxa,length,0,2,-0.00066394533,2,-0.00066394533,3,-7.318901,1,-14.042246,"
",-18.45718,**,-21.564796, ,-21.721592,Sorry,-22.046352,4,-22.422764,"

",-22.538021,２,-23.542538,The,-24.096083,,-24.417824,​,-24.571812,I,-24.851196,B,-25.080671,Correct,-25.107697,C,-25.191338,İ,-25.92847,-,-26.022526,   ,-26.032225,2,assistant,1714194189,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,619,620,110,,,,,,,,,,,,,,
241,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,6,35_TR-1,35,Can baloncunun {CEVAP} olduğunu düşünüyor.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,1,Thought,164,okulda,chatcmpl-9IUVKRMz3IEhJm3ACxekQkXEmlNmx,length,0,2,-0.07526995,2,-0.07526995,3,-2.8239233,1,-4.332537,"
",-16.79528,Sorry,-19.096487,4,-19.460249,**,-20.522131, ,-20.54627,"

",-20.793856,Bal,-21.158632,Park,-21.283459,The,-21.337328,Correct,-21.374159,B,-21.655876,I,-21.675653,C,-22.5096,Bu,-22.516134,Incorrect,-22.610598,As,-22.912985,He,-23.044981,2,assistant,1714194190,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,692,693,110,,,,,,,,,,,,,,
242,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,0,29_TR-2,29,"Can, Gamzenin balon almak için {CEVAP} gittiğini zannediyor.","parka, okula, alışveriş merkezine",Closed-ended,Turkish,1.0,,2,Thought,156,parka,chatcmpl-9IUVKbwSQS1waHgmqjW2zXPjqJuCB,length,0,2,-0.057684414,2,-0.057684414,3,-3.1027093,1,-4.499926,Bal,-11.429518,Can,-12.92219,**,-13.514078,Gam,-15.724482, ,-17.299063,`,-17.935215,Son,-18.074566,```,-18.093107,"
",-18.261267,Ok,-18.400545,İ,-18.57451,B,-18.623617, Bal,-18.758102,4,-18.762077,C,-18.765076,\(,-18.922417,bal,-19.359957,2,assistant,1714194190,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,334,335,111,,,,,,,,,,,,,,
243,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,2,31_TR,31,"Can, baloncunun Gamze’ye nereye gittiğini söylediğini biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,159,Hayır,chatcmpl-9IUVLjU091aseFCraGVcCOrhEvu1x,length,0,2,-0.0001657565,2,-0.0001657565,1,-8.707933,Hay,-15.02586,**,-16.938383,"
",-17.972174,3,-18.634655,E,-19.591291,Bal,-20.071157, ,-20.09088,```,-20.67728,İ,-20.996237,,-21.469645,２,-21.550312,Ev,-21.663368,Yes,-21.808252,The,-22.006302,​,-22.168028,No,-22.362032,B,-22.377623,"

",-22.536564,2,assistant,1714194191,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,397,398,111,,,,,,,,,,,,,,
244,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,3,32_TR,32,Baloncu aslında {CEVAP} bulunmaktadır.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,0,Reality,160,alışveriş merkezinde,chatcmpl-9IUVL3x3qbgOVG3lDX9vN5DYbB7yj,length,0,3,-3.888926e-06,3,-3.888926e-06,1,-12.724224,2,-14.018253,"
",-20.514843,**,-20.858473, ,-21.329264,4,-21.747936,３,-22.424442,,-22.58705,Sorry,-22.864285,"

",-23.013786,Bal,-23.369576,-,-23.637402,Al,-23.6375,The,-23.916351,C,-24.174309,I,-24.44405,Correct,-24.70398,​,-24.795067,5,-24.82428,3,assistant,1714194191,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,469,470,111,,,,,,,,,,,,,,
245,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,4,33_TR-2,33,Gamze baloncunun {CEVAP} olduğunu zannediyor.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,1.0,,1,Thought,162,okulda,chatcmpl-9IUVM3LpeoM2rjVT1KM2X6n5mM0Kg,length,0,2,-0.0014569012,2,-0.0014569012,1,-6.8860393,3,-7.7426753,"
",-17.955317,**,-19.733784, ,-20.07042,Park,-20.712788,4,-21.048944,Sorry,-21.193232,"

",-21.699821,Bal,-21.792702,​,-22.063412,C,-22.701925,B,-23.035715,The,-23.329292,Correct,-23.332216,２,-23.380257,İ,-23.506948,P,-23.51219,Bu,-23.584316,2,assistant,1714194192,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,541,542,111,,,,,,,,,,,,,,
