,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
232,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,3,32_EN,32,The balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,0,Reality,151,shopping mall,chatcmpl-9IMVYEH8VIWdcYXvpDMF2zUfLWAaZ,length,0,3,-0.18962386,3,-0.18962386,2,-1.7738981,1,-5.8052053, ,-10.933127,4,-11.317762,0,-11.800106,-,-12.782211,5,-13.402657,7,-14.430168,6,-14.479768,9,-14.780271,３,-14.794755,8,-15.335849,**,-15.552334,"
",-15.631162,The,-15.748945,Answer,-16.213749,２,-16.224735,Please,-16.252563,_,-16.680943,3,assistant,1714163452,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,314,315,109,,,,,,,,,
233,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,4,33_EN,33,Catherine thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,152,school,chatcmpl-9IMVYGOAUW4bLFeeaKZL9zQVomETc,length,0,3,-0.41606462,3,-0.41606462,2,-1.1186098,1,-4.300298, ,-10.885398,4,-11.436604,0,-11.443631,-,-11.887226,5,-12.852615,7,-13.46009,Not,-13.574675,6,-13.835366,9,-14.652988,8,-14.724731,**,-14.7502575,"
",-14.957074,NOT,-15.178343,The,-15.184781,Unknown,-15.2599945,"""",-15.401703,Please,-15.438029,3,assistant,1714163452,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,363,364,109,,,,,,,,,
234,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,5,34_EN,34,Catherine will look for the balloon man at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Action,153,school,chatcmpl-9IMVYeA1mgnLPDGymJILkcaDEN4CP,length,0,3,-0.021363733,3,-0.021363733,2,-4.060428,1,-5.5557017, ,-11.282876,-,-12.270264,4,-12.389413,0,-13.451137,5,-13.813023,**,-14.098906,7,-14.259856,6,-15.21766,Not,-15.37261,The,-15.397509,３,-15.606888,Please,-15.809919,You,-15.918756,I,-15.920633,ERROR,-15.969042,9,-15.9893055,User,-16.080006,3,assistant,1714163452,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,412,413,109,,,,,,,,,
235,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,6,35_EN,35,John thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,154,school,chatcmpl-9IMVZpVX7vUJ4haUdoMniqIpk8Kr6,length,0,3,-0.11095983,3,-0.11095983,2,-2.3999155,1,-4.2553253, ,-10.258429,0,-10.539463,-,-11.022897,4,-11.529876,5,-12.840184,The,-13.271643,7,-13.465538,**,-13.788193,6,-13.827427,Please,-13.990038,Not,-14.233692,9,-14.365851,"
",-14.507603,8,-14.960954,There,-14.989068,Correct,-15.010944,Answer,-15.054206,3,assistant,1714163453,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,460,461,109,,,,,,,,,
236,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,0,29_TR-1,29,"Can, Gamzenin balon almak için {CEVAP} gittiğini düşünüyor.","parka, okula, alışveriş merkezine",Closed-ended,Turkish,,,2,Thought,155,parka,chatcmpl-9IMVakKGzFcZClwa6RLritzSIElyC,length,0,2,-0.3701589,2,-0.3701589,3,-1.4363897,1,-2.6889932,{,-6.7224464,Can,-7.115904,Al,-7.8618813,Bal,-8.336777,Gam,-8.379932,**,-9.473051,CE,-9.762144,Ben,-9.828678,Do,-9.843918,Park,-9.972345,İ,-10.085991,Y,-10.109827,0,-10.269157,Bu,-10.298462,C,-10.377678,4,-10.475166,B,-10.818838,2,assistant,1714163454,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,336,337,110,,,,,,,,,
237,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,2,31_TR,31,"Can, baloncunun Gamze’ye nereye gittiğini söylediğini biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,159,Hayır,chatcmpl-9IMVagdi2naBLYxdIyaqbyT1zs03x,length,0,2,-0.04076827,2,-0.04076827,1,-3.2245624,Hay,-9.8956995, ,-9.983687,"
",-11.111503,3,-11.241863,E,-11.445906,**,-12.907455,-,-12.927663,Do,-13.247306,0,-13.34996,H,-13.452284,4,-13.519056, Hay,-13.542968,hay,-13.644541,"""",-13.757429,Y,-13.763809,"

",-13.828653,{,-13.995022,:,-14.063348,2,assistant,1714163454,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,399,400,110,,,,,,,,,
238,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,3,32_TR,32,Baloncu aslında {CEVAP} bulunmaktadır.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,0,Reality,160,alışveriş merkezinde,chatcmpl-9IMVa0RbWijeF8rBQYzccjtNXhQSw,length,0,3,-0.27395877,3,-0.27395877,1,-1.7167593,2,-2.8171754, ,-9.014253,"
",-10.199502,4,-11.09781,0,-11.537916,-,-12.553463,Ç,-12.664717,**,-12.769728,İ,-13.235043,"

",-13.474684,5,-13.664452,Al,-13.805887,"""",-13.960337,Do,-14.297632," 
",-14.310101,6,-14.316481,Y,-14.444732,   ,-14.493147,3,assistant,1714163454,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,471,472,110,,,,,,,,,
239,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,4,33_TR-1,33,Gamze baloncunun {CEVAP} olduğunu düşünüyor.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,1,Thought,161,okulda,chatcmpl-9IMVblI1mCkE2WCICftY6nMjOnB8B,length,0,1,-0.69984555,1,-0.69984555,2,-0.70965886,3,-4.478244, ,-9.430892,4,-10.282484,0,-11.420565,"
",-11.861288,-,-12.269549,Ç,-12.311561,5,-12.884789,İ,-13.424829,Al,-13.457802,ş,-13.7294445,**,-13.881143,Y,-14.123688,6,-14.126155,"""",-14.1423235,7,-14.262716,ç,-14.466524,​,-14.591176,1,assistant,1714163455,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,545,546,110,,,,,,,,,
240,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,5,34_TR,34,Gamze'nin baloncuyu bulmak için gideceği yer {CEVAP}.,"park, okul, alışveriş merkezi",Closed-ended,Turkish,,,1,Action,163,okul,chatcmpl-9IMVc4T4pXHy5Hi5FlMzmAiDMZ7Me,length,0,3,-0.23999625,3,-0.23999625,1,-1.6308997,2,-4.050137, ,-8.84376,4,-11.265596,-,-11.888392,Al,-12.205946,5,-13.167835,**,-13.188409,0,-13.267365,7,-13.396303,Ç,-13.850433,Park,-14.11512,6,-14.131294,"
",-14.291832,İ,-14.328219,"""",-14.456153,K,-14.612112,Ö,-14.628312,9,-14.792149,3,assistant,1714163456,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,619,620,110,,,,,,,,,
241,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,6,35_TR-1,35,Can baloncunun {CEVAP} olduğunu düşünüyor.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,1,Thought,164,okulda,chatcmpl-9IMVcL2YrvmxwOL6tfRn4pQnF37MW,length,0,2,-0.52084005,2,-0.52084005,3,-1.3291706,1,-1.959473, ,-9.549873,Al,-9.791239,Ç,-10.3635645,4,-10.569047,-,-11.368053,0,-11.45029,Y,-11.497414,Hay,-11.632482,İ,-11.834857,Ok,-11.879486,B,-11.984548,5,-12.138156,Bu,-12.323072,Park,-12.383782,Can,-12.489251,Ü,-12.560937,K,-12.711853,2,assistant,1714163456,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,692,693,110,,,,,,,,,
242,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,0,29_TR-2,29,"Can, Gamzenin balon almak için {CEVAP} gittiğini zannediyor.","parka, okula, alışveriş merkezine",Closed-ended,Turkish,1.0,,2,Thought,156,parka,chatcmpl-9IMVchNvjNE2GTsG5blNP5zgT8CKl,length,0,2,-0.22580798,2,-0.22580798,3,-2.1862056,1,-2.5466602,Can,-4.979209,Bal,-6.6087694,Gam,-6.6987658,{,-8.057883,Al,-8.191691,Y,-8.686162,**,-8.749646,Ben,-8.819331,Do,-9.16001,İ,-9.374249,C,-9.543622,4,-9.596274,Park,-9.693412,B,-9.927018,0,-10.007157,Bu,-10.413165,O,-10.824536,2,assistant,1714163456,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,334,335,111,,,,,,,,,
243,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,2,31_TR,31,"Can, baloncunun Gamze’ye nereye gittiğini söylediğini biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,159,Hayır,chatcmpl-9IMVdDAGV6ZwJBPZQebdgyVZe0PYl,length,0,2,-0.108177535,2,-0.108177535,1,-2.2782023,Hay,-11.432381, ,-11.511095,3,-11.516369,E,-11.551764,"
",-12.177696,0,-12.731751,-,-13.569911,H,-14.079797,4,-14.118438,**,-14.209781,Do,-14.248133,"""",-14.495808,Y,-14.718915,"

",-15.022133,B,-15.093064,{,-15.102832,İ,-15.133612,hay,-15.156934,2,assistant,1714163457,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,397,398,111,,,,,,,,,
244,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,3,32_TR,32,Baloncu aslında {CEVAP} bulunmaktadır.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,0,Reality,160,alışveriş merkezinde,chatcmpl-9IMVd67UjMegnrgaIEGMv5ZFQ9pW1,length,0,3,-0.15922226,3,-0.15922226,1,-2.111159,2,-3.649617, ,-9.663762,4,-11.345941,"
",-12.190986,0,-12.487238,-,-13.0983715,**,-13.189272,5,-14.311086,"""",-14.8244,Ç,-15.085608,   ,-15.085842,7,-15.436469,İ,-15.573847,"

",-15.591639,6,-15.593303,ı,-15.740494,	,-15.789209, ,-15.791873,3,assistant,1714163457,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,469,470,111,,,,,,,,,
245,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,4,33_TR-2,33,Gamze baloncunun {CEVAP} olduğunu zannediyor.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,1.0,,1,Thought,162,okulda,chatcmpl-9IMVeQppdcHz7MmTQQmsXJ1EonbCo,length,0,2,-0.20274651,2,-0.20274651,1,-1.7514449,3,-4.619279, ,-9.726132,4,-10.403397,0,-11.3132515,-,-12.266883,Ç,-12.748807,5,-13.10024,"
",-13.42948,İ,-13.632947,ş,-13.727189,Al,-14.235222,6,-14.259682,Y,-14.371584,**,-14.402563,ç,-14.779033,7,-14.785723,２,-14.844179,"""",-14.988542,2,assistant,1714163458,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,541,542,111,,,,,,,,,
246,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,5,34_TR,34,Gamze'nin baloncuyu bulmak için gideceği yer {CEVAP}.,"park, okul, alışveriş merkezi",Closed-ended,Turkish,,,1,Action,163,okul,chatcmpl-9IMVen4ON7ZhpAxzlQdnOZxgMfrEf,length,0,3,-0.15460305,3,-0.15460305,1,-2.038024,2,-4.371207, ,-8.327107,4,-11.236988,-,-11.589954,Al,-11.933701,"
",-12.421335,Park,-12.701191,Ç,-12.740659,**,-12.770771,0,-12.88263,5,-13.427305,B,-13.528144,İ,-13.654676,K,-13.717571,Y,-13.72508,"""",-13.766318,7,-13.879383,Ü,-13.927626,3,assistant,1714163458,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,615,616,111,,,,,,,,,
