,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes
223,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,0,21_TR-2,21,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağını zannediyor.","dolabın, sepetin, çekmecenin",Closed-ended,Turkish,1.0,,2,Belief,137,dolabın,chatcmpl-9IN0BBY0O5zKmXgNu1AJMOhWUCANM,length,0,3,-0.24672455,3,-0.24672455,2,-1.6163058,1,-3.9971938,Do,-7.0532336,Ç,-8.803887,C,-9.337884,Y,-9.475871,**,-9.782399,Ö,-9.824311,4,-10.096192,R,-10.316693,Bu,-10.407748,Bur,-10.535712, ,-10.73627,Ben,-10.773414,İ,-11.068664,B,-11.368951,5,-11.40713,S,-11.741839,\xc5,,-11.806359,3,assistant,1714165351,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,350,351,108,,,,,,,,,,
224,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,2,23_TR,23,"Nihal, Burak'ın turtayı sepete koyduğunu biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,140,Evet,chatcmpl-9IN0CIWc0PQHbTePjefLI37V0fvwh,length,0,2,-0.02584827,2,-0.02584827,1,-3.675743,E,-9.482,Hay,-10.256338, ,-11.312908,3,-11.342213,Ev,-11.845737,Do,-11.880543,"
",-12.397016,-,-12.554054,Y,-12.726558,4,-13.02791,"""",-13.429184,0,-13.643525,B,-13.648252,H,-13.686509,**,-13.8318405,5,-14.015968,EV,-14.192068,Ç,,-14.270575,2,assistant,1714165352,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,410,411,108,,,,,,,,,,
225,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,3,24_TR,24,"Burak, Nihal'in onu turtayı sepete koyarken gördüğünü biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,141,Hayır,chatcmpl-9IN0C5DTyo0ITinqPa5cnDTrEjJZi,length,0,2,-0.2853731,2,-0.2853731,1,-1.3935789, ,-10.320842,3,-11.330301,"
",-11.876817,E,-12.14585,-,-12.383652,0,-12.7160225,4,-13.224668,**,-14.117951,"

",-14.164482,Hay,-14.33618,5,-14.33639,"""",-14.43615,#,-14.505722,B,-14.696695,Y,-14.781394,​,-14.80767,İ,-14.990729,Ev,,-15.016731,2,assistant,1714165352,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,476,477,108,,,,,,,,,,
226,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,4,25_TR,25,Turta aslında {CEVAP} içinde bulunmaktadır.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,0,Reality,142,çekmecenin,chatcmpl-9IN0CWhZIOjmycwsIj7RaC8BV08hj,length,0,3,-0.3285144,3,-0.3285144,2,-1.7436812,1,-2.2543395, ,-9.338055,4,-10.420704,Ç,-11.095489,"
",-12.179125,0,-12.219517,Tur,-12.310879,İ,-12.35456,Do,-12.863058,5,-12.878067,-,-12.978507,Ö,-13.359726,**,-13.516404,Bu,-13.5884695,Y,-13.644257,"""",-13.67488,7,-13.894272,6,,-13.983254,3,assistant,1714165352,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,548,549,108,,,,,,,,,,
227,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,5,26_TR-2,26,Nihal turtanın {CEVAP} içinde olduğunu zannediyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,1.0,,1,Belief,144,sepetin,chatcmpl-9IN0DE79fAjFpfbBHCJEy9sQRYqH6,length,0,2,-0.19582032,2,-0.19582032,1,-1.8131833,3,-4.249699, ,-8.089771,"
",-9.842745,4,-10.928014,Ç,-11.532094,-,-12.018478,İ,-12.266852,0,-12.465769,**,-12.750033,5,-12.958213,"""",-13.315789,ş,-13.400879,ç,-13.418145,\xc5,-13.454477,"

",-13.611032,Y,-13.67376,6,-13.7888775,***,,-14.317169,2,assistant,1714165353,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,621,622,108,,,,,,,,,,
228,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,6,27_TR,27,Nihal turtayı {CEVAP} içinde arayacak.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Action,145,sepetin,chatcmpl-9IN0DoatVfe5ol84rnkvm3Jl3065x,length,0,3,-0.092790246,3,-0.092790246,2,-2.9283824,1,-3.3508105, ,-10.595926,4,-11.191494,Ç,-12.23195,5,-12.478482,**,-12.988265,Y,-13.261383,"
",-13.326753,0,-13.5245075,-,-13.619529,6,-13.71194,İ,-13.738238,N,-14.432445,B,-14.5258255,D,-14.557262,Do,-14.69761,7,-14.723115,"""",,-14.784021,3,assistant,1714165353,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,692,693,108,,,,,,,,,,
229,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,7,28_TR-2,28,Burak turtanın {CEVAP} içinde olduğunu zannediyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,1.0,,1,Belief,147,sepetin,chatcmpl-9IN0DqEA4xLD1FKr6O5nbkeI3DXSk,length,0,2,-0.17803037,2,-0.17803037,1,-2.0904794,3,-3.2375855, ,-9.487272,4,-9.676102,0,-10.791678,5,-11.613378,-,-12.241487,"
",-12.510586,**,-12.719023,6,-13.396252,7,-13.997645,İ,-14.161281,Ç,-14.202876,"""",-14.334993,9,-14.621142,***,-14.731196,8,-14.816137,10,-15.292721,​,,-15.355221,2,assistant,1714165353,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,764,765,108,,,,,,,,,,
230,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,0,29_EN,29,John thinks that Catherine went to the {RESPONSE} to buy some balloons.,"park, school, shopping mall",Closed-ended,English,,,2,Thought,148,park,chatcmpl-9IN0EcBEdkqbKsyVddW91pzfgUtmA,length,0,3,-0.026753971,3,-0.026753971,2,-3.6827044,1,-6.71149,4,-11.783512, ,-11.879152,**,-12.560517,"
",-13.535829,"

",-13.796368,-,-13.96798,5,-14.123337,0,-14.395753,The,-14.796738,6,-15.334274,Answer,-15.346131,***,-15.371133,7,-15.520562,Please,-15.602435,\,-15.791928,"""",-16.089949,*,,-16.203802,3,assistant,1714165354,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,229,230,109,,,,,,,,,,
231,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,2,31_EN,31,Does John know that the balloon man told Catherine where he would be going?,"Yes, No",Closed-ended,English,,,0,Knowledge,150,No,chatcmpl-9IN0EbhYGMG68knv3wdnpzjjYfHE7,length,0,1,-0.61861193,1,-0.61861193,2,-0.7737099, ,-12.395418,3,-12.941573,4,-14.079098,"
",-14.163399,-,-14.747862,0,-15.007028,5,-15.976071,２,-16.503119,#,-16.541555,,-16.673635,**,-16.875883,"

",-16.98205,​,-17.134195,_,-17.244291,	,-17.25949,１,-17.27297,7,-17.378681,.,,-17.56978,1,assistant,1714165354,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,269,270,109,,,,,,,,,,
232,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,3,32_EN,32,The balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,0,Reality,151,shopping mall,chatcmpl-9IN0FI0ld3gVjTmPRGUoNL5cDlZ3f,length,0,3,-0.20098256,3,-0.20098256,2,-1.7199302,1,-5.8264613, ,-10.975054,0,-11.580451,4,-11.606337,-,-12.5347395,5,-13.642056,7,-14.400182,6,-14.408789,9,-14.509072,**,-15.129627,8,-15.179323,The,-15.3564205,３,-15.359854,Answer,-16.013674,Please,-16.04914,"
",-16.39382,Not,-16.628416,```,,-16.75688,3,assistant,1714165355,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,314,315,109,,,,,,,,,,
233,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,4,33_EN,33,Catherine thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,152,school,chatcmpl-9IN0FlnmGJ7myJAuQMWRpIjygGlQo,length,0,3,-0.3208297,3,-0.3208297,2,-1.3615572,1,-4.0154977, ,-9.691108,0,-10.705456,4,-10.718814,-,-11.052185,5,-11.981321,7,-12.266142,6,-12.82936,9,-13.614782,8,-13.79638,Not,-13.883357,X,-14.150044,NOT,-14.197685,**,-14.211895,"
",-14.520438,?,-14.542429,ERROR,-14.798562,_,,-14.845708,3,assistant,1714165355,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,363,364,109,,,,,,,,,,
234,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,5,34_EN,34,Catherine will look for the balloon man at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Action,153,school,chatcmpl-9IN0FOF1V48kET2gGcFi3qXJ4N7cm,length,0,3,-0.018321197,3,-0.018321197,2,-4.2306185,1,-5.630048, ,-12.047863,-,-12.2486725,4,-12.62752,0,-13.046594,5,-13.779488,7,-14.204985,**,-14.284337,Not,-14.891143,The,-15.174673,6,-15.273128,Please,-15.475708,You,-15.609895,I,-15.733663,User,-16.168827,C,-16.298656,9,-16.425814,３,,-16.527767,3,assistant,1714165355,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,412,413,109,,,,,,,,,,
235,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,6,35_EN,35,John thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,154,school,chatcmpl-9IN0GXglT3hxRCHS8SK4JNt6zzQ36,length,0,3,-0.26719594,3,-0.26719594,2,-1.5963185,1,-3.451873, ,-10.1515045,-,-10.631775,0,-10.803953,4,-11.179382,Not,-12.434821,The,-12.494681,5,-12.789312,**,-12.916414,Please,-13.403024,"
",-13.4156275,7,-13.4449835,I,-13.514764,6,-13.643863,?,-13.7275715,X,-13.786683,No,-13.93296,This,,-13.977266,3,assistant,1714165356,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,460,461,109,,,,,,,,,,
236,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,0,29_TR-1,29,"Can, Gamzenin balon almak için {CEVAP} gittiğini düşünüyor.","parka, okula, alışveriş merkezine",Closed-ended,Turkish,,,2,Thought,155,parka,chatcmpl-9IN0GGKrBW8on2d8MArUB5khmpdfB,length,0,2,-0.27538183,2,-0.27538183,3,-1.7540653,1,-2.7301662,Can,-7.5061255,Al,-7.9231997,**,-7.933877,{,-8.120948,Y,-9.165555,0,-9.376159,Park,-9.409343,Bal,-9.6691065,Do,-9.893104,İ,-9.950858,Bu,-10.132432,4,-10.140529,Ben,-10.410897,C,-10.585542,Ç,-11.004115,Ö,-11.143596,R,,-11.191541,2,assistant,1714165356,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,336,337,110,,,,,,,,,,
237,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,2,31_TR,31,"Can, baloncunun Gamze’ye nereye gittiğini söylediğini biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,159,Hayır,chatcmpl-9IN0GMD0dQ6RcVXQtMIkoC3qFWeBM,length,0,2,-0.081240304,2,-0.081240304,1,-2.55251, ,-10.093505,Hay,-10.61535,3,-11.094807,"
",-11.290375,E,-11.513757,**,-12.848538,-,-12.975858,0,-13.340439,4,-13.455211,H,-13.484267,Do,-13.605727,"

",-13.78779,Y,-13.872013,"""",-13.967133,Ç,-13.983128,5,-14.022002,İ,-14.157127,B,,-14.181653,2,assistant,1714165356,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,399,400,110,,,,,,,,,,
