,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes
205,3,Second Order,86,3B-TR/38,3B-TR,38,3B,Unexpected Contents,The Kitten,Melis’in doğum günü yaklaşmaktadır. Annesinden doğum gününde ona oyuncak değil de bir kedi almasını ister. Ancak annesi Melis’e bir oyuncak aldığını söyler. Melis okula gitmek için hazırlanırken mutfağa beslenme çantasını almaya gider. O sırada dolaptan bir ses gelir. Melis dolabın kapağını açar. Kutu içinde saklı kediyi görür. Annesinin ona hediye olarak oyuncak yerine aslında onu aldığını ancak sürpriz yapmak için dolapta sakladığını düşünür. Melis okula gittikten sonra Melis’in babası mutfağa girer. Sürpriz hediyeden haberi olmadığı için komşularının kedisinin kaçıp mutfaklarına girdiğini düşünür. Onu alır ve komşularına götürür.,Turkish,"Second Order: The Kitten (Turkish, FBV Zan)",Turkish,1.0,,"15_TR-2, 16_TR-2, 17_TR, 18_TR-2, 19_TR, 20_TR-2",6,Turkish,Yardımsever bir asistansın.,2,17_TR,17,Melis’in annesi doğum günü içim Melis’e {CEVAP} aldı.,"kedi, oyuncak",Closed-ended,Turkish,,,0,Reality,122,kedi,chatcmpl-9IUYh7y3BgyqYLNqSGyXNiC896KgV,length,0,2,-1.9361265e-07,2,-1.9361265e-07,1,-15.980288,**,-18.844269,"
",-19.552711, ,-20.36265,Mel,-22.190678,3,-22.820398,O,-22.841013,An,-23.259981,​,-23.89893,K,-24.09267,H,-24.317509,İ,-24.361685,The,-24.448635,Sorry,-24.489668,"

",-24.61209,I,-24.748634,B,-24.838017,,-24.862587,２,-24.91684,2,assistant,1714194399,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,402,403,105,,,,,,,,,,,,
206,3,Second Order,86,3B-TR/38,3B-TR,38,3B,Unexpected Contents,The Kitten,Melis’in doğum günü yaklaşmaktadır. Annesinden doğum gününde ona oyuncak değil de bir kedi almasını ister. Ancak annesi Melis’e bir oyuncak aldığını söyler. Melis okula gitmek için hazırlanırken mutfağa beslenme çantasını almaya gider. O sırada dolaptan bir ses gelir. Melis dolabın kapağını açar. Kutu içinde saklı kediyi görür. Annesinin ona hediye olarak oyuncak yerine aslında onu aldığını ancak sürpriz yapmak için dolapta sakladığını düşünür. Melis okula gittikten sonra Melis’in babası mutfağa girer. Sürpriz hediyeden haberi olmadığı için komşularının kedisinin kaçıp mutfaklarına girdiğini düşünür. Onu alır ve komşularına götürür.,Turkish,"Second Order: The Kitten (Turkish, FBV Zan)",Turkish,1.0,,"15_TR-2, 16_TR-2, 17_TR, 18_TR-2, 19_TR, 20_TR-2",6,Turkish,Yardımsever bir asistansın.,3,18_TR-2,18,"Melis’in annesine göre, Melis doğum günü hediyesi olarak {CEVAP} alacağını zannediyor.","kedi, oyuncak",Closed-ended,Turkish,1.0,,2,Thought,124,oyuncak,chatcmpl-9IUYi4DPmXvzunhc3kNuCPNhTHDMq,length,0,2,-5.5577775e-06,2,-5.5577775e-06,1,-12.126165,"
",-16.437721,**,-19.09669,3,-19.361849, ,-20.809763,２,-21.676722,​,-22.15647,"

",-22.184061,Mel,-22.413446,,-23.1102,4,-23.723146,-,-24.093376,Sorry,-24.125092,İ,-24.285984,B,-24.335732,₂,-24.489315,>,-24.506903,,-24.548426,The,-24.647306,2,assistant,1714194400,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,479,480,105,,,,,,,,,,,,
207,3,Second Order,86,3B-TR/38,3B-TR,38,3B,Unexpected Contents,The Kitten,Melis’in doğum günü yaklaşmaktadır. Annesinden doğum gününde ona oyuncak değil de bir kedi almasını ister. Ancak annesi Melis’e bir oyuncak aldığını söyler. Melis okula gitmek için hazırlanırken mutfağa beslenme çantasını almaya gider. O sırada dolaptan bir ses gelir. Melis dolabın kapağını açar. Kutu içinde saklı kediyi görür. Annesinin ona hediye olarak oyuncak yerine aslında onu aldığını ancak sürpriz yapmak için dolapta sakladığını düşünür. Melis okula gittikten sonra Melis’in babası mutfağa girer. Sürpriz hediyeden haberi olmadığı için komşularının kedisinin kaçıp mutfaklarına girdiğini düşünür. Onu alır ve komşularına götürür.,Turkish,"Second Order: The Kitten (Turkish, FBV Zan)",Turkish,1.0,,"15_TR-2, 16_TR-2, 17_TR, 18_TR-2, 19_TR, 20_TR-2",6,Turkish,Yardımsever bir asistansın.,4,19_TR,19,Melis’in annesi Melis’in kediyi gördüğünü biliyor mu?,"Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,125,Hayır,chatcmpl-9IUYjgZPw4vMEhvvo1Lka4wolNJTF,length,0,2,0.0,2,0.0,**,-16.765919,1,-18.710438,"
",-19.239796,Hay,-22.604836,"

",-23.667778, ,-23.926739,3,-24.60529,The,-24.644373,```,-24.945688,Sorry,-25.330563,İ,-25.656483,L,-25.92846,,-25.961685,I,-25.990625,No,-26.172333,​,-26.377413,   ,-26.584217,E,-26.588203,***,-26.608944,2,assistant,1714194401,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,536,537,105,,,,,,,,,,,,
208,3,Second Order,86,3B-TR/38,3B-TR,38,3B,Unexpected Contents,The Kitten,Melis’in doğum günü yaklaşmaktadır. Annesinden doğum gününde ona oyuncak değil de bir kedi almasını ister. Ancak annesi Melis’e bir oyuncak aldığını söyler. Melis okula gitmek için hazırlanırken mutfağa beslenme çantasını almaya gider. O sırada dolaptan bir ses gelir. Melis dolabın kapağını açar. Kutu içinde saklı kediyi görür. Annesinin ona hediye olarak oyuncak yerine aslında onu aldığını ancak sürpriz yapmak için dolapta sakladığını düşünür. Melis okula gittikten sonra Melis’in babası mutfağa girer. Sürpriz hediyeden haberi olmadığı için komşularının kedisinin kaçıp mutfaklarına girdiğini düşünür. Onu alır ve komşularına götürür.,Turkish,"Second Order: The Kitten (Turkish, FBV Zan)",Turkish,1.0,,"15_TR-2, 16_TR-2, 17_TR, 18_TR-2, 19_TR, 20_TR-2",6,Turkish,Yardımsever bir asistansın.,5,20_TR-2,20,Melis’in babası kediyi görünce ne zannediyor?,"Melis'in annesinin hediyesi, komşunun kedisi",Closed-ended,Turkish,1.0,,1,Thought,127,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,chatcmpl-9IUYjh3X5UjFEeOuGDKavJOMNBZlX,length,0,2,0.0,2,0.0,**,-22.227612, ,-23.24279,"
",-24.112356,1,-24.97063,Sorry,-25.901989,İ,-26.259998,"

",-26.656334,The,-27.036095,​,-27.300182,H,-27.369164,I,-27.411217,3,-27.593456,２,-27.624435,L,-27.906416,  ,-28.140354,   ,-28.205639,,-28.209517,B,-28.379858,T,-28.39098,2,assistant,1714194401,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,599,600,105,,,,,,,,,,,,
209,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,0,21_EN,21,Dwight believes that Jane will look for the pie inside of the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,2,Belief,128,cupboard,chatcmpl-9IUYkzLvsOoGNsrDIe47yrPzzcjo3,length,0,2,-2.4391957e-05,2,-2.4391957e-05,3,-11.325411,**,-11.860788,1,-12.209898,"
",-15.968821,The,-16.552769,Since,-17.05839, ,-17.68775,Given,-18.359816,\[,-18.524923,Based,-18.722364,D,-18.854696,Answer,-19.19251,\(,-19.332066,２,-19.397852,`,-19.655005,,-19.716257,To,-19.889238,***,-20.204832,Respond,-20.31226,2,assistant,1714194402,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,206,207,106,,,,,,,,,,,,
210,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,2,23_EN,23,Does Jane know that Dwight put the pie in the basket?,"Yes, No",Closed-ended,English,,,0,Knowledge,130,Yes,chatcmpl-9IUYlCo3ftTbfkiF86hn8hKxGXQxr,length,0,1,0.0,1,0.0,**,-17.275404,2,-20.387732,Yes,-21.0279, ,-22.189785,１,-23.307877,3,-23.967299,"
",-23.97691,,-24.583302,"

",-25.104786,<|end|>,-25.345776,```,-25.466467,***,-26.046026,The,-26.188538,###,-26.27294,I,-26.42603,-,-26.489498,   ,-26.62914,0,-26.674374,₁,-26.69309,1,assistant,1714194403,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,243,244,106,,,,,,,,,,,,
211,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,3,24_EN,24,Does Dwight know that Jane saw him put the pie in the basket?,"Yes, No",Closed-ended,English,,,0,Knowledge,131,No,chatcmpl-9IUYl7H7Az5tPta1Rnw1pQm2xevo2,length,0,2,0.0,2,0.0,**,-18.623009,1,-22.045025,"
",-22.640823,<|end|>,-22.654158, ,-22.864368,3,-23.124828,,-23.932331,```,-25.115726,The,-25.424871,Correct,-25.556297,"

",-25.686537,   ,-25.711086,２,-25.936321,  ,-26.219585,###,-26.241982,Yes,-26.26239,***,-26.304924,No,-26.403439,"""",-26.607597,2,assistant,1714194403,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,282,283,106,,,,,,,,,,,,
212,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,4,25_EN,25,The pie is actually in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,0,Reality,132,drawer,chatcmpl-9IUYmANYZNLf5JeWKZEgy2tivJG6h,length,0,3,0.0,3,0.0,"
",-21.798738,**,-22.40543, ,-24.33736,３,-24.817133,,-25.080238,2,-25.10959,1,-25.175362,"

",-25.888285,The,-25.932968,4,-26.560379,***,-26.643845,Correct,-27.256481,<|end|>,-27.399803,,-27.982655,-,-28.24064,```,-28.244074,   ,-28.323719,*,-28.477615,I,-28.48524,3,assistant,1714194404,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,326,327,106,,,,,,,,,,,,
213,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,5,26_EN,26,Jane believes that the pie is in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Belief,133,basket,chatcmpl-9IUYna3YHzZnzMsc6XwQD95iSnMxx,length,0,2,-0.001156651,2,-0.001156651,3,-6.767995,1,-12.022458,**,-18.935272,"
",-21.03593, ,-22.247164,4,-22.603794,The,-22.68415,Since,-22.798702,Correct,-23.202002,"

",-23.460247,Sorry,-24.049885,２,-24.383488,*,-24.45488,I,-24.47123,***,-24.58258,,-24.868332,To,-25.143614,###,-25.154617,Answer,-25.272549,2,assistant,1714194405,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,372,373,106,,,,,,,,,,,,
214,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,6,27_EN,27,Jane will look for the pie in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Action,134,basket,chatcmpl-9IUYo7tW4FDBiQ5FHIXUlQMiuJxge,length,0,2,-0.0114618065,2,-0.0114618065,3,-4.47634,1,-10.754863,**,-18.528975,"
",-20.011358,4,-20.879278, ,-21.140553,Since,-22.148317,The,-22.378706,"

",-22.650877,I,-23.45995,２,-23.820967,Correct,-23.883875,*,-23.895285,***,-24.500254,Sorry,-24.63306,This,-24.76471,​,-24.891405,###,-25.136368,To,-25.141703,2,assistant,1714194406,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,418,419,106,,,,,,,,,,,,
215,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,7,28_EN,28,Dwight believes that the pie is in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Belief,135,basket,chatcmpl-9IUYoBl3iswQz8UtuWPtbQpxMkizK,length,0,2,-0.00035894162,2,-0.00035894162,3,-8.054153,1,-10.102444,**,-20.1427,"
",-20.380112, ,-22.151606,4,-22.687311,<|end|>,-23.029299,Since,-23.054188,"

",-23.575943,Correct,-23.71521,Sorry,-23.839607,The,-23.843193,２,-23.846191,,-24.350773,I,-24.395817,​,-24.968166,*,-25.26475,***,-25.506586,To,-25.896027,2,assistant,1714194406,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,466,467,106,,,,,,,,,,,,
216,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,0,21_TR-1,21,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağına inanıyor.","dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,2,Belief,136,dolabın,chatcmpl-9IUYpbuamN4l24UnwHOfxT7umVhJ5,length,0,2,-0.00086238835,2,-0.00086238835,3,-7.3282914,1,-8.642452,Bur,-10.657494,**,-12.244762,"
",-15.52742,N,-15.697861,T,-17.17867,\(,-17.49994, ,-17.936756, Bur,-18.063297,Bu,-18.13943,`,-18.501432,```,-18.50594,B,-18.50788,İ,-18.662731,{,-18.788816,Ö,-18.925913,4,-19.031422,The,-19.056543,2,assistant,1714194407,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,351,352,107,,,,,,,,,,,,
217,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,2,23_TR,23,"Nihal, Burak'ın turtayı sepete koyduğunu biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,140,Evet,chatcmpl-9IUYqPwO8Dc9Ou3UBBcHKuY0dAh9s,length,0,1,-0.00011880126,1,-0.00011880126,2,-9.0393,E,-16.536749,**,-17.714148,3,-17.76087, ,-19.489683,Hay,-19.986937,"
",-20.784225,0,-21.910376,İ,-22.173815,4,-23.245346,Yes,-23.285152,```,-23.296097,-,-23.30663,N,-23.720476,   ,-23.793901,I,-23.940441,C,-23.941097,​,-24.015062,B,-24.057175,1,assistant,1714194408,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,411,412,107,,,,,,,,,,,,
218,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,3,24_TR,24,"Burak, Nihal'in onu turtayı sepete koyarken gördüğünü biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,141,Hayır,chatcmpl-9IUYq5T4i8w9Ayf1UpnvRm4PYwJzS,length,0,2,0.0,2,0.0,1,-16.85041,"
",-18.374794,**,-19.074612, ,-20.969606,3,-21.29697,"

",-22.047596,​,-24.843632,   ,-25.247591,***,-25.273434,```,-25.321377,２,-25.749233,Correct,-26.084644,,-26.112724,  ,-26.208115,The,-26.258242,No,-26.349897,[,-26.588257,İ,-26.623283,Sorry,-26.65401,2,assistant,1714194408,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,477,478,107,,,,,,,,,,,,
219,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,4,25_TR,25,Turta aslında {CEVAP} içinde bulunmaktadır.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,0,Reality,142,çekmecenin,chatcmpl-9IUYr7Z6bQH6ehF706dgnlEFUWc9Z,length,0,3,0.0,3,0.0,2,-19.172756,1,-22.178759,**,-22.88717, ,-23.223719,３,-24.605492,Sorry,-24.890453,"
",-25.092983,,-25.425797,The,-26.413086,4,-26.778784,"

",-26.798412,I,-27.13187,C,-27.250359,-,-27.352367,M,-27.648914,ç,-27.688778,***,-27.705984,İ,-27.742489,​,-27.7699,3,assistant,1714194409,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,549,550,107,,,,,,,,,,,,
