,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_2_bytes,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes
233,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,4,33_EN,33,Catherine thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,152,school,chatcmpl-9IUuB996L2JcLqdKkCAJXRBYA2k2U,length,0,2,-4.7755875e-05,2,-4.7755875e-05,3,-9.957846,1,-14.851557,**,-19.2468, ,-22.723324,"
",-22.998257,4,-24.138502,Since,-24.661638,２,-24.807146,The,-25.22938,,-25.229412,```,-25.263958,Correct,-25.31393,​,-25.520887,"

",-25.615091,Given,-25.76914,###,-26.2516,<|end|>,-26.267126,Sorry,-26.419039,*,-26.475304,2,assistant,1714195731,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,363,364,109,,,,,,,,,,,,,
234,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,5,34_EN,34,Catherine will look for the balloon man at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Action,153,school,chatcmpl-9IUuCxKDkyHUj9IVwGoFsXwmJaRu5,length,0,2,-0.0018987674,2,-0.0018987674,3,-6.26847,1,-13.255755,"
",-19.179829,**,-19.418577, ,-20.771448,4,-21.805313,２,-22.340755,Since,-22.356787,"

",-22.378242,The,-22.594067,Correct,-23.356613,Sorry,-23.394657,I,-23.445786,```,-23.470934,​,-23.722551,,-23.7756,*,-24.045315,This,-24.307669,To,-24.520266,2,assistant,1714195732,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,412,413,109,,,,,,,,,,,,,
235,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,6,35_EN,35,John thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,154,school,chatcmpl-9IUuDcw2Q8zgr8pTUUysPWTsXHpVr,length,0,1,-0.13274603,1,-0.13274603,3,-2.1224463,2,-5.3873277,4,-19.715355,Since,-20.928741,**,-21.480154, ,-21.781487,"
",-21.784445,I,-22.505346,The,-23.091383,Based,-23.45207,<|end|>,-23.796629,Given,-24.297203,Correct,-24.435156,"

",-24.516464,He,-24.560236,This,-24.721806,Sorry,-24.991323,*,-25.095575,From,-25.25059,1,assistant,1714195733,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,460,461,109,,,,,,,,,,,,,
236,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,0,29_TR-1,29,"Can, Gamzenin balon almak için {CEVAP} gittiğini düşünüyor.","parka, okula, alışveriş merkezine",Closed-ended,Turkish,,,2,Thought,155,parka,chatcmpl-9IUuDHS92ry1aj47I8C4MDUC2yRMs,length,0,2,-0.008094876,2,-0.008094876,3,-4.868328,1,-7.935192,Can,-11.714142,Bal,-11.7596855,**,-13.532295,Gam,-14.900448, ,-16.758036,Ok,-17.202208,Son,-17.404732,0,-17.585678,4,-17.884388,B,-18.04327,"
",-18.044834,C,-18.182373,İ,-18.367441,{,-18.54723,Bu,-18.643307,CE,-18.794823,\(,-18.878803,2,assistant,1714195733,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,336,337,110,,,,,,,,,,,,,
237,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,2,31_TR,31,"Can, baloncunun Gamze’ye nereye gittiğini söylediğini biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,159,Hayır,chatcmpl-9IUuEMDM1Ziz92P8a1WNLc70sNJIY,length,0,2,-0.00017290872,2,-0.00017290872,1,-8.664563,**,-16.2063,Hay,-16.829283,"
",-17.804419,Bal,-18.80843,3,-19.339575, ,-20.693508,E,-20.895407,```,-21.075285,Ev,-21.79679,İ,-21.878143,Yes,-21.989498,２,-22.211061,"

",-22.227194,,-22.299595,The,-22.377436,​,-22.731888,C,-22.845987,B,-23.035238,2,assistant,1714195734,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,399,400,110,,,,,,,,,,,,,
238,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,3,32_TR,32,Baloncu aslında {CEVAP} bulunmaktadır.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,0,Reality,160,alışveriş merkezinde,chatcmpl-9IUuFrNCikpbnb1oHes2GekiyI14F,length,0,3,-2.1008714e-06,3,-2.1008714e-06,1,-13.482189,2,-14.305708,**,-19.69961, ,-20.812082,"
",-20.89627,３,-21.369093,,-21.753164,4,-21.803646,Sorry,-22.636805,"

",-23.10794,-,-23.157852,The,-23.716074,Bal,-23.798227,C,-23.818325,İ,-23.888239,```,-24.070045,,-24.345648,I,-24.412645,​,-24.440187,3,assistant,1714195735,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,471,472,110,,,,,,,,,,,,,
239,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,4,33_TR-1,33,Gamze baloncunun {CEVAP} olduğunu düşünüyor.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,1,Thought,161,okulda,chatcmpl-9IUuFvpG7CHJnxHk1vI7IrGJPicKc,length,0,2,-0.00971878,2,-0.00971878,1,-4.6679373,3,-8.1808195,"
",-18.327955,Park,-20.156227,4,-20.733362,**,-20.74343, ,-20.74857,Bal,-20.98447,Ok,-21.778776,"

",-22.262749,Sorry,-22.627262,B,-22.751616,C,-23.028807,P,-23.222214,​,-23.63349,The,-23.84054,Correct,-24.02752,I,-24.036919,"  
",-24.233833,2,assistant,1714195735,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,545,546,110,,,,,,,,,,,,,
240,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,5,34_TR,34,Gamze'nin baloncuyu bulmak için gideceği yer {CEVAP}.,"park, okul, alışveriş merkezi",Closed-ended,Turkish,,,1,Action,163,okul,chatcmpl-9IUuGkRV2bqi80RIjx0VkoQtsdjIF,length,0,2,-5.6100132e-05,2,-5.6100132e-05,3,-9.795733,1,-14.724341,"
",-17.602098,**,-20.432825, ,-20.800444,"

",-21.657461,Sorry,-22.14266,２,-22.363758,​,-22.719324,4,-22.95066,,-23.785925,Park,-23.936708,The,-24.012674,B,-24.34728,I,-24.402597,Ok,-24.486917,C,-24.52797,İ,-24.720911,Bal,-24.885607,2,assistant,1714195736,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,619,620,110,,,,,,,,,,,,,
241,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,6,35_TR-1,35,Can baloncunun {CEVAP} olduğunu düşünüyor.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,1,Thought,164,okulda,chatcmpl-9IUuHU8qQsk15NBOgf3Ikr5Wkk5Za,length,0,1,-0.32699344,1,-0.32699344,2,-1.4289069,3,-3.2354941,"
",-16.364397,Sorry,-17.575281,Park,-18.863298,4,-19.47156,**,-20.025204,Bal,-20.066107, ,-20.15143,"

",-20.371893,B,-20.72186,Correct,-20.775774,The,-20.897867,I,-21.286737,Bu,-21.61868,Incorrect,-21.656412,E,-21.695662,C,-21.771715,As,-21.904062,1,assistant,1714195737,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,692,693,110,,,,,,,,,,,,,
242,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,0,29_TR-2,29,"Can, Gamzenin balon almak için {CEVAP} gittiğini zannediyor.","parka, okula, alışveriş merkezine",Closed-ended,Turkish,1.0,,2,Thought,156,parka,chatcmpl-9IUuI8PthpBR1eComkAivIj6jBldL,length,0,2,-0.0035533854,2,-0.0035533854,3,-5.944069,1,-7.016014,Bal,-11.0606,Can,-11.51181,**,-13.275095,Gam,-15.078833, ,-16.356459,"
",-17.19623,{,-17.248474,`,-17.265373,Ok,-17.268847,C,-17.732435,```,-17.843899,Son,-17.907272,İ,-17.937826,B,-17.971815,\(,-18.007666,CE,-18.06077,,-18.375967,2,assistant,1714195738,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,334,335,111,,,,,,,,,,,,,
243,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,2,31_TR,31,"Can, baloncunun Gamze’ye nereye gittiğini söylediğini biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,159,Hayır,chatcmpl-9IUuIfXlaR95ZT3YWcNc36CwHMfUY,length,0,2,-9.198044e-05,2,-9.198044e-05,1,-9.297489,Hay,-15.604736,"
",-17.224976,**,-17.365654,3,-18.78658,E,-19.080212, ,-19.778397,Bal,-20.531996,```,-20.639973,İ,-20.670853,Ev,-21.135416,​,-21.242712,Yes,-21.563486,No,-21.668304,The,-21.885721,,-21.912888,Bu,-22.055458,B,-22.077827,２,-22.107098,2,assistant,1714195738,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,397,398,111,,,,,,,,,,,,,
244,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,3,32_TR,32,Baloncu aslında {CEVAP} bulunmaktadır.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,0,Reality,160,alışveriş merkezinde,chatcmpl-9IUuJOAbdKAp4GtmHstLv8bSfwGP3,length,0,3,-3.1737043e-06,3,-3.1737043e-06,1,-13.018048,2,-13.881986,**,-19.2321,"
",-20.075195,Bal,-20.08078, ,-20.374859,３,-21.089207,4,-21.316437,,-21.469742,Sorry,-21.78721,"

",-22.215391,-,-22.401583,Al,-22.661882,The,-22.951622,C,-22.994942,​,-23.301514,İ,-23.481142,I,-24.00463,```,-24.142738,3,assistant,1714195739,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,469,470,111,,,,,,,,,,,,,
245,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,4,33_TR-2,33,Gamze baloncunun {CEVAP} olduğunu zannediyor.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,1.0,,1,Thought,162,okulda,chatcmpl-9IUuJS52sLrJt4ImznDY26s4Yj1MO,length,0,2,-0.001181062,2,-0.001181062,1,-7.1239495,3,-7.8894753,**,-19.15529,"
",-19.50485, ,-20.261738,Park,-21.079794,4,-21.155935,Bal,-21.559954,Sorry,-22.407766,​,-22.594023,"

",-22.692263,Correct,-22.998327,C,-23.152067,B,-23.20107,２,-23.475016,The,-23.610239,P,-23.814299,I,-24.060808,-,-24.159458,2,assistant,1714195739,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,541,542,111,,,,,,,,,,,,,
246,3,Second Order,92,4B-TR/44,4B-TR,44,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,"Second Order: The Balloon Man (Turkish, FBV Zan)",Turkish,1.0,,"29_TR-2, 30_TR-2, 31_TR, 32_TR, 33_TR-2, 34_TR, 35_TR-2",6,Turkish,Yardımsever bir asistansın.,5,34_TR,34,Gamze'nin baloncuyu bulmak için gideceği yer {CEVAP}.,"park, okul, alışveriş merkezi",Closed-ended,Turkish,,,1,Action,163,okul,chatcmpl-9IUuKqXBiaVB4iESrLApaLlztmhye,length,0,2,-5.419287e-05,2,-5.419287e-05,3,-9.844525,1,-13.737432,"
",-18.50925,**,-19.186512, ,-20.50427,Sorry,-21.450966,"

",-21.871582,4,-22.7887,​,-22.878325,,-23.12822,２,-23.207853,Bal,-23.57456,I,-23.800789,Correct,-24.066101,B,-24.108074,The,-24.168098,Park,-24.255316,C,-24.662834,Bu,-24.860737,2,assistant,1714195740,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,615,616,111,,,,,,,,,,,,,
