,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
223,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,0,21_TR-2,21,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağını zannediyor.","dolabın, sepetin, çekmecenin",Closed-ended,Turkish,1.0,,2,Belief,137,dolabın,chatcmpl-9IMGl9NRPkOKyzNho5E5PSRWhbrP2,length,0,3,-0.13978548,3,-0.13978548,2,-2.1185548,1,-4.830133,Do,-6.622953,Ç,-8.439383,Y,-9.178305,C,-9.500175,R,-9.663221,Bur,-10.224607,Ö,-10.262104,**,-10.332682,4,-10.340176,Bu,-10.371424, ,,-10.483366,Ü,-10.851116,İ,-10.853424,B,-10.8958,Ba,-11.025255,Ben,-11.054493,S,-11.114609,3,assistant,1714162535,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,350,351,108,,,,,,,
224,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,2,23_TR,23,"Nihal, Burak'ın turtayı sepete koyduğunu biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,140,Evet,chatcmpl-9IMGm6eQVXf8InNkHdMtoeNwfMwQK,length,0,2,-0.025243077,2,-0.025243077,1,-3.7013009,E,-9.316106,Hay,-9.518636,Ev,-11.129191, ,-11.372769,3,-11.67964,Y,-12.211032,-,-12.787748,Do,-13.03836,H,-13.103408,"
",-13.157517,4,-13.340106, Ev,,-13.738329,EV,-13.792532,"""",-13.806327,B,-13.952284,hay,-13.964336,Ç,-14.167863,5,-14.176132,2,assistant,1714162536,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,410,411,108,,,,,,,
225,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,3,24_TR,24,"Burak, Nihal'in onu turtayı sepete koyarken gördüğünü biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,141,Hayır,chatcmpl-9IMGmrQXgIq4ZL6SwiijaGWRj7UuH,length,0,2,-0.19117129,2,-0.19117129,1,-1.7489086,3,-11.187782,E,-11.545181, ,-12.167709,0,-12.780186,"
",-13.153187,-,-13.300299,Hay,-13.306087,4,-13.818999,"""",-14.783453,**,-14.800608,Y,-14.991905,5,,-15.004729,B,-15.109483,İ,-15.224075,Ç,-15.488387,#,-15.512533,Ev,-15.521086,H,-15.678972,2,assistant,1714162536,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,476,477,108,,,,,,,
226,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,4,25_TR,25,Turta aslında {CEVAP} içinde bulunmaktadır.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,0,Reality,142,çekmecenin,chatcmpl-9IMGnBatAf7VwVuV5tbmd6TtpX6bl,length,0,3,-0.38485885,3,-0.38485885,2,-1.605562,1,-2.1343725, ,-8.205278,4,-10.215032,0,-11.779799,Ç,-12.040092,"
",-12.447126,5,-12.58829,**,-12.809356,-,-12.8198395,İ,-13.216453,7,-13.563656,"""",,-13.684338,6,-13.998307,Do,-14.170398, Ç,-14.213121,Ö,-14.526045,​,-14.53706,Y,-14.764076,3,assistant,1714162537,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,548,549,108,,,,,,,
227,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,5,26_TR-2,26,Nihal turtanın {CEVAP} içinde olduğunu zannediyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,1.0,,1,Belief,144,sepetin,chatcmpl-9IMGnrJ9TLsd1LQMMGxCUyaVw0FDW,length,0,2,-0.12625325,2,-0.12625325,1,-2.2825317,3,-4.114132, ,-8.95677,4,-10.3148155,"
",-10.684926,5,-11.901012,0,-11.925778,Ç,-12.153306,**,-12.353558,-,-12.628058,İ,-12.660816,6,-13.091527,"

",,-13.492723,ş,-13.633985,ç,-13.9335375,Do,-13.953585,7,-14.011367,"""",-14.032736,Y,-14.136809,2,assistant,1714162537,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,621,622,108,,,,,,,
228,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,6,27_TR,27,Nihal turtayı {CEVAP} içinde arayacak.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Action,145,sepetin,chatcmpl-9IMGnSLmEABARLagpjb3EDRguA3Zq,length,0,3,-0.049823448,3,-0.049823448,2,-3.6273172,1,-3.818094, ,-11.36288,4,-11.562733,Ç,-12.117915,5,-12.852381,**,-13.204321,N,-13.6828575,İ,-13.745565,Y,-13.871438,6,-14.292911,0,-14.35038,-,,-14.4387045,"
",-14.896144,D,-14.984516,E,-15.080517,"""",-15.155802,B,-15.204217,Do,-15.28671,3,assistant,1714162537,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,692,693,108,,,,,,,
229,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,7,28_TR-2,28,Burak turtanın {CEVAP} içinde olduğunu zannediyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,1.0,,1,Belief,147,sepetin,chatcmpl-9IMGovFCZa29eTRbImrrMylyYVwcl,length,0,2,-0.176929,2,-0.176929,1,-2.021152,3,-3.5258346, ,-9.263729,4,-9.65663,0,-10.493912,5,-11.730787,"
",-12.300409,-,-12.50658,**,-12.648529,6,-13.2532425,İ,-13.288889,Ç,-13.495007,"""",,-13.78429,7,-13.809944,D,-14.491833,***,-14.500259,ş,-14.524403,9,-14.670891,8,-14.802319,2,assistant,1714162538,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,764,765,108,,,,,,,
230,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,0,29_EN,29,John thinks that Catherine went to the {RESPONSE} to buy some balloons.,"park, school, shopping mall",Closed-ended,English,,,2,Thought,148,park,chatcmpl-9IMGoCZLccJKnuoOpyrYEcEPPTOEF,length,0,3,-0.026753971,3,-0.026753971,2,-3.6827044,1,-6.71149,4,-11.783512, ,-11.879152,**,-12.560517,"
",-13.535829,"

",-13.796368,-,-13.96798,5,-14.123337,0,-14.395753,The,-14.796738,6,-15.334274,Answer,,-15.346131,***,-15.371133,7,-15.520562,Please,-15.602435,\,-15.791928,"""",-16.089949,*,-16.203802,3,assistant,1714162538,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,229,230,109,,,,,,,
231,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,2,31_EN,31,Does John know that the balloon man told Catherine where he would be going?,"Yes, No",Closed-ended,English,,,0,Knowledge,150,No,chatcmpl-9IMGpARymDHkZlHuNqatVSa5lnKdv,length,0,1,-0.6115693,1,-0.6115693,2,-0.7819928, ,-12.59143,3,-13.261199,"
",-14.324534,4,-14.330499,-,-15.246059,0,-15.273344,5,-16.193687,#,-16.37733,**,-16.623451,"

",-16.857351,２,-17.128265,​,,-17.179592,,-17.44067,7,-17.642134,_,-17.69761,6,-17.737667,	,-17.742449,１,-17.742546,1,assistant,1714162539,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,269,270,109,,,,,,,
232,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,3,32_EN,32,The balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,0,Reality,151,shopping mall,chatcmpl-9IMGpwiskj3f0gqWQxI507zrfmmAE,length,0,3,-0.20098256,3,-0.20098256,2,-1.7199302,1,-5.8264613, ,-10.975054,0,-11.580451,4,-11.606337,-,-12.5347395,5,-13.642056,7,-14.400182,6,-14.408789,9,-14.509072,**,-15.129627,8,-15.179323,The,,-15.3564205,３,-15.359854,Answer,-16.013674,Please,-16.04914,"
",-16.39382,Not,-16.628416,```,-16.75688,3,assistant,1714162539,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,314,315,109,,,,,,,
233,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,4,33_EN,33,Catherine thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,152,school,chatcmpl-9IMGqPIuYqfWWM56ILRL9BNpeE35k,length,0,3,-0.2657785,3,-0.2657785,2,-1.5279245,1,-4.123721, ,-9.849059,0,-9.859701,-,-9.956995,4,-10.7826395,Not,-12.173615,5,-12.342015,?,-13.167303,7,-13.302773,NOT,-13.607962,6,-13.623091,X,,-13.642229,"
",-13.650785,No,-13.65422,Unknown,-13.689576,**,-13.7684965,The,-14.065383,N,-14.169476,3,assistant,1714162540,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,363,364,109,,,,,,,
234,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,5,34_EN,34,Catherine will look for the balloon man at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Action,153,school,chatcmpl-9IMGqaP7i7GA8pMsZUwD3hzmLru77,length,0,3,-0.033530433,3,-0.033530433,2,-3.5865338,1,-5.249528, ,-11.255626,-,-12.227419,4,-12.401896,0,-13.186015,5,-13.611325,7,-14.134048,**,-14.753108,6,-14.895863,Not,-15.098478,The,-15.397674,I,,-15.895384,３,-16.199608,You,-16.264732,Please,-16.293358,9,-16.34154,8,-16.370903,C,-16.406395,3,assistant,1714162540,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,412,413,109,,,,,,,
235,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,6,35_EN,35,John thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,154,school,chatcmpl-9IMGrMpFbElWgW7xaNhWQNc76T9lN,length,0,3,-0.12819695,3,-0.12819695,2,-2.23008,1,-4.367399, ,-10.165865,0,-10.676309,-,-10.998518,4,-11.342651,5,-12.740857,7,-13.259763,The,-13.286699,**,-13.683238,6,-13.714009,"
",-14.004294,Please,,-14.00862,9,-14.272696,Not,-14.277971,8,-14.866753,"""",-14.885457,Correct,-14.895447,*,-14.976246,3,assistant,1714162541,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,460,461,109,,,,,,,
236,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,0,29_TR-1,29,"Can, Gamzenin balon almak için {CEVAP} gittiğini düşünüyor.","parka, okula, alışveriş merkezine",Closed-ended,Turkish,,,2,Thought,155,parka,chatcmpl-9IMGs5UPFllGCvfFWBF6uA96AZrho,length,0,2,-0.28996798,2,-0.28996798,3,-1.876821,1,-2.3601432,{,-6.1556125,Gam,-7.8219943,Can,-7.8317084,Al,-8.476539,Bal,-8.576814,**,-8.989068,Y,-9.331906,Do,-9.694749,Park,-9.716325,Ben,-9.806384,0,,-10.022679,İ,-10.121974,4,-10.170278,CE,-10.224006,Bu,-10.616151,Ok,-10.746108,Ç,-10.804917,2,assistant,1714162542,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,336,337,110,,,,,,,
237,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,2,31_TR,31,"Can, baloncunun Gamze’ye nereye gittiğini söylediğini biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,159,Hayır,chatcmpl-9IMGs237HrtP1snAOumBIuQ9CIaC5,length,0,2,-0.056046713,2,-0.056046713,1,-2.9109795,Hay,-10.842401, ,-10.868081,3,-11.593746,"
",-11.895118,E,-12.198883,-,-13.224117,0,-13.396936,H,-13.864829,4,-13.90727,**,-13.98921,{,-14.01212,"""",,-14.387227,Do,-14.414473,hay,-14.430348,"

",-14.431583, Hay,-14.493004,5,-14.747518,22,-14.758038,2,assistant,1714162542,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,399,400,110,,,,,,,
