,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
225,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,3,24_TR,24,"Burak, Nihal'in onu turtayı sepete koyarken gördüğünü biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,141,Hayır,chatcmpl-9IN2aQZxnOKmfU6erQ5U0fiEY3RvO,length,0,2,-0.24285191,2,-0.24285191,1,-1.5348537, ,-9.854873,3,-10.6895075,E,-11.55464,"
",-11.582145,-,-12.189334,0,-12.862191,4,-12.922512,"

",-13.840166,5,-13.979699,**,-14.055001,Hay,-14.154347,"""",,-14.219798,Y,-14.250148,B,-14.258788,Ev,-14.305424,#,-14.495846,​,-14.581355,２,-14.670837,2,assistant,1714165500,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,476,477,108,,,,,,
226,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,4,25_TR,25,Turta aslında {CEVAP} içinde bulunmaktadır.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,0,Reality,142,çekmecenin,chatcmpl-9IN2b8biAFpRpdn42XFsyKHgI3vG6,length,0,3,-0.21550763,3,-0.21550763,2,-2.1328316,1,-2.587904, ,-9.201164,4,-10.380101,Ç,-11.252709,0,-11.942786,"
",-12.417219,5,-12.495112,İ,-12.915768,-,-13.045682,**,-13.117695,Ö,-13.658885,"""",,-13.754879,7,-13.757719,Do,-13.827549,6,-13.865198,Y,-13.901352, Ç,-13.915698,ç,-14.295486,3,assistant,1714165501,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,548,549,108,,,,,,
227,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,5,26_TR-2,26,Nihal turtanın {CEVAP} içinde olduğunu zannediyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,1.0,,1,Belief,144,sepetin,chatcmpl-9IN2bTrkh8wqfq8O3FHEt8Mf0rD7O,length,0,2,-0.21501403,2,-0.21501403,1,-1.7038064,3,-4.4838433, ,-9.133752,"
",-10.666232,4,-10.982067,0,-12.018913,-,-12.385795,**,-12.434858,5,-12.564987,Ç,-12.999182,İ,-13.391567,"

",-13.552389,6,,-13.58191,"""",-13.749787,ş,-14.1643095,***,-14.329122,7,-14.353546,Y,-14.529076,ç,-14.734605,2,assistant,1714165501,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,621,622,108,,,,,,
228,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,6,27_TR,27,Nihal turtayı {CEVAP} içinde arayacak.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Action,145,sepetin,chatcmpl-9IN2cbwqprOTTNMEQc89CeBDkk9XE,length,0,3,-0.055713367,3,-0.055713367,2,-3.4449098,1,-3.807329, ,-10.363092,4,-11.406634,Ç,-11.9204855,5,-12.882728,**,-13.150392,-,-13.715575,Y,-13.887995,İ,-13.92229,"
",-13.9270115,0,-14.212918,N,,-14.302613,6,-14.302869,B,-14.320834,D,-14.522466,Do,-14.551791,Bu,-14.876356,Ben,-14.938383,3,assistant,1714165502,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,692,693,108,,,,,,
229,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,7,28_TR-2,28,Burak turtanın {CEVAP} içinde olduğunu zannediyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,1.0,,1,Belief,147,sepetin,chatcmpl-9IN2cWfzZ27GtYFbtalfMTr3lw02E,length,0,2,-0.12928024,2,-0.12928024,1,-2.444445,3,-3.372204, ,-9.524394,4,-10.057112,0,-10.830838,"
",-11.360235,5,-11.911965,-,-12.326924,**,-13.014423,6,-13.635139,İ,-13.762147,Ç,-13.86279,7,,-14.032927,"""",-14.2772875,"

",-14.355228,9,-14.628557,***,-14.731058,ş,-14.772831," 
",-14.7849455,2,assistant,1714165502,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,764,765,108,,,,,,
230,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,0,29_EN,29,John thinks that Catherine went to the {RESPONSE} to buy some balloons.,"park, school, shopping mall",Closed-ended,English,,,2,Thought,148,park,chatcmpl-9IN2dGER4Eyw8VA5ZDWGnYGjHzccA,length,0,3,-0.014508639,3,-0.014508639,2,-4.294477,1,-7.2474437,4,-11.097846, ,-11.28778,**,-12.378201,"
",-12.904438,5,-13.31815,The,-13.536018,"

",-13.675065,-,-13.936977,Answer,-13.949394,0,-14.089789,6,,-14.802893,Please,-14.920239,7,-14.95482,Respond,-15.297405,***,-15.3243265,```,-15.611942,"""",-15.643961,3,assistant,1714165503,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,229,230,109,,,,,,
231,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,2,31_EN,31,Does John know that the balloon man told Catherine where he would be going?,"Yes, No",Closed-ended,English,,,0,Knowledge,150,No,chatcmpl-9IN2e9yz51hsgVUUIQmtwUa4x2Men,length,0,1,-0.38553402,1,-0.38553402,2,-1.1397321, ,-12.236185,3,-13.84509,"
",-14.35825,4,-14.988187,-,-15.355041,0,-15.979561,**,-16.51934,#,-16.798922,,-16.971125,5,-17.192999,​,-17.213232,２,,-17.217081,１,-17.331984,"

",-17.339909,	,-17.510065,"""",-17.691847,.,-17.9575,_,-17.995066,1,assistant,1714165504,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,269,270,109,,,,,,
232,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,3,32_EN,32,The balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,0,Reality,151,shopping mall,chatcmpl-9IN2eGUeQJf4GY9woSPnR7ULJnBts,length,0,3,-0.05386063,3,-0.05386063,2,-2.9835863,1,-6.3214083, ,-11.58003,4,-11.837256,0,-12.153756,-,-13.795991,5,-13.841627,３,-15.022847,6,-15.205388,7,-15.248568,9,-15.29168,**,-15.526219,"
",,-15.996138,8,-16.085743,The,-16.118126,Answer,-16.336147,User,-17.180847,Not,-17.205296,_,-17.240742,3,assistant,1714165504,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,314,315,109,,,,,,
233,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,4,33_EN,33,Catherine thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,152,school,chatcmpl-9IN2eHQSRz000pH1PQ7N7akld92hL,length,0,3,-0.41352516,3,-0.41352516,2,-1.1170678,1,-4.478989, ,-10.31936,4,-10.910688,-,-11.143587,0,-11.231759,5,-12.573371,Not,-13.341185,7,-13.4271965,6,-13.896248,**,-14.116305,8,-14.640353,"""",,-14.648797,"
",-14.713031,The,-14.719545,9,-14.739982,No,-14.797048,?,-14.867493,NOT,-14.938832,3,assistant,1714165504,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,363,364,109,,,,,,
234,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,5,34_EN,34,Catherine will look for the balloon man at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Action,153,school,chatcmpl-9IN2f6j0TroQBaSVaJeRJbvsvJPbp,length,0,3,-0.036132455,3,-0.036132455,2,-3.5564723,1,-4.9750533, ,-11.115381,4,-12.092412,-,-12.113151,0,-12.625293,5,-13.292985,7,-13.666227,**,-13.969502,Not,-14.532798,6,-14.805604,The,-15.094379,You,,-15.139373,Please,-15.179994,User,-15.182873,I,-15.222752,３,-15.767815,?,-16.097755,9,-16.105694,3,assistant,1714165505,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,412,413,109,,,,,,
235,3,Second Order,90,4B-EN/42,4B-EN,42,4B,Unexpected Transfer,The Balloon Man,"Catherine and John are playing at the park. Catherine wants to buy some balloons from the balloon man. She realises that she doesn’t have any money with her. The balloon man tells her that he will be at the park for the entire afternoon. Catherine goes home to get some money. Meanwhile, the balloon man says to John,  “there is no one here, I will be going to the school to sell more balloons”. The balloon man passes by Catherine’s house. He sees Catherine through the window and tells her that he will be going to the school. Then he learns that there is an activity at the shopping mall. He changes his mind and goes to the shopping mall. John goes to Catherine’s house but can’t find her. Catherine’s mother tells him that she left to buy some balloons.",English,Second Order: The Balloon Man (English),English,,,"29_EN, 30_EN, 31_EN, 32_EN, 33_EN, 34_EN, 35_EN",5,English,You are a helpful assistant.,6,35_EN,35,John thinks that the balloon man is at the {RESPONSE}.,"park, school, shopping mall",Closed-ended,English,,,1,Thought,154,school,chatcmpl-9IN2fQlZAB8Gr8nzN6SslHbRY5IV6,length,0,3,-0.20373338,3,-0.20373338,2,-1.8200893,1,-3.8095303, ,-10.164281,-,-10.746077,0,-11.1925535,4,-11.326855,The,-11.644233,5,-12.610038,Please,-12.73407,**,-12.8019,John,-13.035357,Not,-13.058217,7,,-13.208102,6,-13.444136,If,-13.444332,Answer,-13.465515,"
",-13.501504,There,-13.517071,You,-13.547509,3,assistant,1714165505,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,460,461,109,,,,,,
236,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,0,29_TR-1,29,"Can, Gamzenin balon almak için {CEVAP} gittiğini düşünüyor.","parka, okula, alışveriş merkezine",Closed-ended,Turkish,,,2,Thought,155,parka,chatcmpl-9IN2g1KD4NU9B0yMnXYlVnlBH2OPL,length,0,2,-0.18002029,2,-0.18002029,3,-1.9211359,1,-4.1251,{,-7.5921164,Can,-8.009223,**,-8.260491,Gam,-8.524188,Al,-8.5990095,Bal,-8.977832,Do,-9.357331,Y,-9.479762,CE,-10.001187,İ,-10.375819,4,,-10.580682,0,-10.738532,R,-10.779838,Bu,-10.821008,C,-11.050416,Ben,-11.128961,B,-11.409743,2,assistant,1714165506,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,336,337,110,,,,,,
237,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,2,31_TR,31,"Can, baloncunun Gamze’ye nereye gittiğini söylediğini biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,159,Hayır,chatcmpl-9IN2gd2HsQF6n5I7FhJO2dC7A6p2F,length,0,2,-0.058892433,2,-0.058892433,1,-2.8651497,Hay,-9.236451, ,-10.154006,E,-11.036336,"
",-11.045917,3,-11.225675,**,-13.152035,Do,-13.199672,H,-13.280919, Hay,-13.304929,-,-13.313705,0,-13.343436,hay,,-13.480217,4,-13.790011,"""",-13.8007765,Y,-14.061946,{,-14.115856,Ev,-14.1191635,#,-14.163578,2,assistant,1714165506,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,399,400,110,,,,,,
238,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,3,32_TR,32,Baloncu aslında {CEVAP} bulunmaktadır.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,0,Reality,160,alışveriş merkezinde,chatcmpl-9IN2gga8zcfuY5ZyORjX8JXkpWiLp,length,0,3,-0.5440254,3,-0.5440254,1,-0.9173527,2,-3.9156246, ,-9.987833,4,-11.28153,"
",-11.484516,0,-11.793343,-,-12.922046,**,-13.420389,5,-14.030609,Ç,-14.063613,İ,-14.288196,"""",-14.642156,6,,-14.750274,7,-14.934255,"

",-14.961625,   ,-15.633644,ç,-15.756133," 
",-15.757729,ı,-15.790364,3,assistant,1714165506,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,471,472,110,,,,,,
239,3,Second Order,91,4B-TR/43,4B-TR,43,4B,Unexpected Transfer,The Balloon Man,"Gamze ve Can parkta oynuyorlar. Gamze baloncudan balon almak istiyor. Ancak yanında hiç parası olmadığını fark ediyor. Baloncu ona tüm öğleden sonra parktayım diyor. Gamze para almak için eve gidiyor. O sırada baloncu Can’a, “burada kimse yok, o yüzden daha fazla balon satmak için okula gideceğim” diyor. Baloncu Gamze’nin evinin önünden geçiyor. Pencereden Gamze’yi görüyor ve ona okula gittiğini söylüyor. Sonra alışveriş merkezinde etkinlik olduğunu öğreniyor. Fikrini değiştirip alışveriş merkezine gidiyor. Can Gamze’nin evine gidiyor ama onu bulamıyor. Annesi Gamze’nin balon almak için çıktığını söylüyor.",Turkish,Second Order: The Balloon Man (Turkish),Turkish,,,"29_TR-1, 30_TR-1, 31_TR, 32_TR, 33_TR-1, 34_TR, 35_TR-1",6,Turkish,Yardımsever bir asistansın.,4,33_TR-1,33,Gamze baloncunun {CEVAP} olduğunu düşünüyor.,"parkta, okulda, alışveriş merkezinde",Closed-ended,Turkish,,,1,Thought,161,okulda,chatcmpl-9IN2hXCY7gqNX8HaeaOLTB3UALtBi,length,0,1,-0.2592459,1,-0.2592459,2,-1.508235,3,-4.9723253, ,-9.404014,4,-11.515825,"
",-12.093374,-,-12.101094,0,-12.244561,Ç,-12.280046,Al,-13.310227,İ,-13.498441,"""",-13.582783,**,-13.692554,5,,-13.821961,ş,-14.038047,B,-14.390514,ç,-14.39181,Y,-14.470572,6,-14.627898,7,-14.718805,1,assistant,1714165507,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,545,546,110,,,,,,
