,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes
213,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,5,26_EN,26,Jane believes that the pie is in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Belief,133,basket,chatcmpl-9IN4ipymcNWquKzk4pSN2NMnMLo9G,length,0,3,-0.029567994,3,-0.029567994,2,-3.7589629,1,-5.1506715, ,-11.355036,4,-12.236543,-,-12.384987,5,-12.672872,0,-12.759377,7,-14.01636,**,-14.155466,6,-14.401805,?,-15.579288,9,-15.6409855,The,-15.753523,8,-16.114878,"""",-16.41018,I,-16.466263,.,-16.503826,Not,-16.561531,３,,-16.800308,3,assistant,1714165632,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,372,373,106,,,,,,,
214,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,6,27_EN,27,Jane will look for the pie in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Action,134,basket,chatcmpl-9IN4idg1fcyiGvDNge1qeV1EXyXic,length,0,3,-0.035529777,3,-0.035529777,1,-3.547117,2,-5.103252, ,-11.597117,-,-12.674843,4,-12.786092,0,-14.101192,**,-14.35323,5,-14.432552,7,-14.906647,"""",-15.508327,?,-15.588745,6,-15.715264,Not,-15.834529,.,-16.050945,9,-16.212204,I,-16.23418,３,-16.243767,The,-16.363377,8,,-16.388424,3,assistant,1714165632,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,418,419,106,,,,,,,
215,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,7,28_EN,28,Dwight believes that the pie is in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Belief,135,basket,chatcmpl-9IN4jtNx6997l72cVjWMOYJ0EYcmL,length,0,3,-0.052160837,3,-0.052160837,1,-3.2227407,2,-4.5161824, ,-10.9148855,-,-11.47666,4,-11.66865,5,-13.2379,0,-13.48227,**,-13.582235,6,-14.730335,7,-14.758022,The,-14.92268,D,-15.339124,"""",-15.388007,9,-15.4661045,*,-15.651998,C,-16.036865,.,-16.113707,***,-16.13853,8,,-16.1962,3,assistant,1714165633,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,466,467,106,,,,,,,
216,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,0,21_TR-1,21,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağına inanıyor.","dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,2,Belief,136,dolabın,chatcmpl-9IN4jDBBIn5j9JaFERjK6B6e6Dj8R,length,0,3,-0.042427957,3,-0.042427957,2,-3.343337,1,-5.474065,Do,-6.6692743,Ç,-8.65767,C,-8.698583,Y,-9.323953,Ö,-10.195331,Ben,-10.2814,Bur,-10.389997,**,-10.459977,Bu,-10.804872,R,-10.838006,B,-11.111455,İ,-11.164678,4,-11.347207,S,-11.753383,E,-11.783381,Ü,-11.832786,Ba,,-12.084718,3,assistant,1714165633,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,351,352,107,,,,,,,
217,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,2,23_TR,23,"Nihal, Burak'ın turtayı sepete koyduğunu biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,140,Evet,chatcmpl-9IN4kx9k0C7U1iAM828LdrDKTR9lr,length,0,2,-0.019775009,2,-0.019775009,1,-3.9386973,E,-10.75972, ,-11.062557,Hay,-11.168401,3,-11.346572,Do,-12.151887,Ev,-12.376266,-,-12.450763,"
",-12.508363,Y,-13.151797,4,-13.24509,B,-13.475593,Ç,-13.49121,0,-13.993621,"""",-14.025066,H,-14.046654,**,-14.061523,5,-14.202485,K,,-14.3746195,2,assistant,1714165634,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,411,412,107,,,,,,,
218,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,3,24_TR,24,"Burak, Nihal'in onu turtayı sepete koyarken gördüğünü biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,141,Hayır,chatcmpl-9IN4kuL6tddDXcfsvc1twaFIpgj4b,length,0,2,-0.06496255,2,-0.06496255,1,-2.7671301, ,-10.773106,3,-11.6567955,"
",-12.467981,Hay,-12.497431,E,-12.737624,-,-12.868216,0,-13.471752,4,-13.791232,Y,-14.628595,**,-14.728856,5,-14.892949,"""",-14.983608,"

",-15.087879,B,-15.08891,#,-15.331296,２,-15.352252,H,-15.364235,‌,,-15.419628,2,assistant,1714165634,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,477,478,107,,,,,,,
219,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,4,25_TR,25,Turta aslında {CEVAP} içinde bulunmaktadır.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,0,Reality,142,çekmecenin,chatcmpl-9IN4krQVOl4AFFbCVy4PYtHzhQo8S,length,0,3,-0.13597175,3,-0.13597175,2,-2.57981,1,-2.972308, ,-9.345176,4,-10.675599,Ç,-11.372682,0,-12.554643,"
",-12.762088,5,-12.948769,İ,-12.950673,Do,-13.138273,-,-13.215481,**,-13.460455,Ö,-13.6728325,"""",-13.844809,Y,-13.93391,Bu,-14.142355, Ç,-14.217378,7,-14.26122,6,,-14.4402,3,assistant,1714165634,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,549,550,107,,,,,,,
220,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,5,26_TR-1,26,Nihal turtanın {CEVAP} içinde olduğuna inanıyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Belief,143,sepetin,chatcmpl-9IN4lpDRwKKdh9UjozS3WssN17IFW,length,0,2,-0.11791197,2,-0.11791197,1,-2.8483598,3,-2.9359167, ,-9.272881,4,-10.949788,Ç,-11.171795,"
",-11.277964,0,-11.313859,Do,-11.939877,-,-12.360932,5,-12.364349,İ,-12.708748,**,-12.76708,6,-13.050339,Y,-13.069662,Ben,-13.409591,"""",-13.481417,ç,-13.680735,\xc5,-13.964188,ş,,-14.11675,2,assistant,1714165635,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,623,624,107,,,,,,,
221,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,6,27_TR,27,Nihal turtayı {CEVAP} içinde arayacak.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Action,145,sepetin,chatcmpl-9IN4lgim55Matq7hWXueOuFdntP0f,length,0,2,-0.22668864,2,-0.22668864,3,-1.8894522,1,-2.9637587, ,-11.60584,4,-11.68313,Ç,-12.014093,İ,-12.524232,5,-12.697596,0,-12.839926,6,-13.095411,**,-13.233031,Y,-13.41751,-,-14.018593,"
",-14.06426,E,-14.366488,7,-14.398823,ş,-14.558431,Do,-14.62298,ç,-14.9150915,D,,-14.976788,2,assistant,1714165635,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,694,695,107,,,,,,,
222,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,7,28_TR-1,28,Burak turtanın {CEVAP} içinde olduğuna inanıyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Belief,146,sepetin,chatcmpl-9IN4mUXVC0v4olup1h6DzRNPjnNbv,length,0,3,-0.053031735,3,-0.053031735,1,-3.6351602,2,-3.6835878,Bur,-9.444593, ,-10.991718,4,-11.873617,Ç,-12.590799, Bur,-13.117385,Bu,-13.130377,5,-13.215502,"
",-13.236121,0,-13.364628,**,-13.422542,B,-13.504932,-,-13.647769,Y,-13.724532,İ,-13.998263,Do,-14.052482,Tur,-14.188532,Hay,,-14.391394,3,assistant,1714165636,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,767,768,107,,,,,,,
223,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,0,21_TR-2,21,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağını zannediyor.","dolabın, sepetin, çekmecenin",Closed-ended,Turkish,1.0,,2,Belief,137,dolabın,chatcmpl-9IN4mkPJOgKwQs7ImjLfMmJcEUFBu,length,0,3,-0.09317566,3,-0.09317566,2,-2.5332582,1,-5.065666,Do,-6.129135,C,-8.206718,Ç,-8.777775,Y,-8.859444,R,-9.627642,Ö,-10.139528,**,-10.356514,Bu,-10.367558,Bur,-10.436081,4,-10.619925,İ,-10.654684,B,-10.979813, ,-11.001669,Son,-11.036934,S,-11.064569,DO,-11.116095,Ben,,-11.358147,3,assistant,1714165636,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,350,351,108,,,,,,,
224,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,2,23_TR,23,"Nihal, Burak'ın turtayı sepete koyduğunu biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,140,Evet,chatcmpl-9IN4nQwAvNdaOWOLWLuYpOJ8CgqdK,length,0,2,-0.01726584,2,-0.01726584,1,-4.0767064,E,-9.771886,Hay,-10.379262, ,-11.25109,3,-11.352029,Ev,-12.145374,Do,-12.547171,"
",-12.591526,-,-12.732565,Y,-12.947886,4,-13.088049,"""",-13.094414,H,-13.739423,**,-14.012827,5,-14.018656,0,-14.106326,B,-14.162696,Ç,-14.257694,hay,,-14.679341,2,assistant,1714165637,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,410,411,108,,,,,,,
225,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,3,24_TR,24,"Burak, Nihal'in onu turtayı sepete koyarken gördüğünü biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,141,Hayır,chatcmpl-9IN4nzVeVCfj3gdG8E8VVv0h1XoPR,length,0,2,-0.08951459,2,-0.08951459,1,-2.458865, ,-10.520362,3,-10.861646,"
",-11.583843,-,-11.978929,E,-12.064861,Hay,-13.014359,0,-13.014389,4,-13.281694,B,-13.8507,"""",-13.929246,Y,-13.962959,#,-14.084033,"

",-14.0895195,5,-14.093311,**,-14.100863,Ç,-14.300002,İ,-14.317543,Ö,,-14.736152,2,assistant,1714165637,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,476,477,108,,,,,,,
226,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,4,25_TR,25,Turta aslında {CEVAP} içinde bulunmaktadır.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,0,Reality,142,çekmecenin,chatcmpl-9IN4osNFVyjNYG0Y2zHpz0W8nGcZC,length,0,3,-0.17635694,3,-0.17635694,2,-2.2886312,1,-2.8119829, ,-9.046696,4,-10.353726,0,-12.112694,Ç,-12.163975,5,-12.479668,"
",-12.629781,**,-12.931991,İ,-13.164694,-,-13.168003,"""",-13.850847,7,-13.868879,6,-13.939349,Do,-14.291311,Ö,-14.301204,Y,-14.542645, Ç,-14.649699,ç,,-15.074048,3,assistant,1714165638,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,548,549,108,,,,,,,
227,3,Second Order,89,4A-TR/41,4A-TR,41,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,"Second Order: The Pie (Turkish, FBV Zan)",Turkish,1.0,,"21_TR-2, 22_TR-2, 23_TR, 24_TR, 25_TR, 26_TR-2, 27_TR, 28_TR-2",6,Turkish,Yardımsever bir asistansın.,5,26_TR-2,26,Nihal turtanın {CEVAP} içinde olduğunu zannediyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,1.0,,1,Belief,144,sepetin,chatcmpl-9IN4ooMfiXP6Z6IQKbuqiNaV199pk,length,0,2,-0.31087303,2,-0.31087303,1,-1.3765297,3,-4.22806, ,-9.678398,"
",-10.684426,4,-11.06314,Ç,-11.708037,0,-12.338603,**,-12.479454,5,-12.631258,-,-12.673842,İ,-12.708061,Y,-13.188165,\xc5,-13.423564,6,-13.502513,Ben,-13.5093355,"""",-13.646407,ç,-13.868067,E,-13.89554,"

",,-14.010151,2,assistant,1714165638,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,621,622,108,,,,,,,
