,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes
207,3,Second Order,86,3B-TR/38,3B-TR,38,3B,Unexpected Contents,The Kitten,Melis’in doğum günü yaklaşmaktadır. Annesinden doğum gününde ona oyuncak değil de bir kedi almasını ister. Ancak annesi Melis’e bir oyuncak aldığını söyler. Melis okula gitmek için hazırlanırken mutfağa beslenme çantasını almaya gider. O sırada dolaptan bir ses gelir. Melis dolabın kapağını açar. Kutu içinde saklı kediyi görür. Annesinin ona hediye olarak oyuncak yerine aslında onu aldığını ancak sürpriz yapmak için dolapta sakladığını düşünür. Melis okula gittikten sonra Melis’in babası mutfağa girer. Sürpriz hediyeden haberi olmadığı için komşularının kedisinin kaçıp mutfaklarına girdiğini düşünür. Onu alır ve komşularına götürür.,Turkish,"Second Order: The Kitten (Turkish, FBV Zan)",Turkish,1.0,,"15_TR-2, 16_TR-2, 17_TR, 18_TR-2, 19_TR, 20_TR-2",6,Turkish,Yardımsever bir asistansın.,4,19_TR,19,Melis’in annesi Melis’in kediyi gördüğünü biliyor mu?,"Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,125,Hayır,chatcmpl-9IMEUw4ZqhogYfyyYpq1EwoZRkyO1,length,0,2,-0.03484719,2,-0.03484719,1,-3.3809528,E,-8.755737,3,-11.352144,Hay,-11.643057,Do,-11.752591,Ev,-12.18525,Y,-12.269777,"
",-12.320632, ,-12.582549,B,-12.9784775,\xc5,-13.450249,-,-13.5625305,H,-13.565539,0,-13.7012825,4,-13.724562,**,-13.7912855,İ,-13.893103,EV,-13.923758,Ç,,-13.944274,2,assistant,1714162394,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,536,537,105,,,,,,
208,3,Second Order,86,3B-TR/38,3B-TR,38,3B,Unexpected Contents,The Kitten,Melis’in doğum günü yaklaşmaktadır. Annesinden doğum gününde ona oyuncak değil de bir kedi almasını ister. Ancak annesi Melis’e bir oyuncak aldığını söyler. Melis okula gitmek için hazırlanırken mutfağa beslenme çantasını almaya gider. O sırada dolaptan bir ses gelir. Melis dolabın kapağını açar. Kutu içinde saklı kediyi görür. Annesinin ona hediye olarak oyuncak yerine aslında onu aldığını ancak sürpriz yapmak için dolapta sakladığını düşünür. Melis okula gittikten sonra Melis’in babası mutfağa girer. Sürpriz hediyeden haberi olmadığı için komşularının kedisinin kaçıp mutfaklarına girdiğini düşünür. Onu alır ve komşularına götürür.,Turkish,"Second Order: The Kitten (Turkish, FBV Zan)",Turkish,1.0,,"15_TR-2, 16_TR-2, 17_TR, 18_TR-2, 19_TR, 20_TR-2",6,Turkish,Yardımsever bir asistansın.,5,20_TR-2,20,Melis’in babası kediyi görünce ne zannediyor?,"Melis'in annesinin hediyesi, komşunun kedisi",Closed-ended,Turkish,1.0,,1,Thought,127,Komşularının kedisinin kaçıp kendi mutfaklarına girdiğini düşünür.,chatcmpl-9IMEVkkAPjyIgz5iX48fe8ULONkoJ,length,0,2,-0.01680058,2,-0.01680058,1,-4.1011643,"
",-9.579572, ,-10.891351,3,-13.151651,Mel,-13.273006,"

",-13.362119,**,-13.653997,-,-13.853556,K,-13.96741,Kom,-14.034488,"""",-14.0884695,Ç,-14.124759,B,-14.473286,İ,-14.606645,E,-15.016422,Do,-15.083866,Ev,-15.135525,El,-15.421464,M,,-15.446883,2,assistant,1714162395,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,599,600,105,,,,,,
209,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,0,21_EN,21,Dwight believes that Jane will look for the pie inside of the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,2,Belief,128,cupboard,chatcmpl-9IMEVX2BHwqM0PmBFe8naduqBJYdg,length,0,3,-0.0019594403,3,-0.0019594403,1,-6.4571595,2,-8.187331,The,-10.076032,Answer,-11.058728,4,-12.011849, ,-12.033101,Please,-12.150377,**,-12.418376,"
",-13.260749,I,-13.377621,Respond,-13.419691,You,-13.460936,"

",-13.519274,Sorry,-13.63004,D,-13.633262,-,-13.754342,Response,-13.942684,5,-13.950666,Correct,,-14.12934,3,assistant,1714162395,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,206,207,106,,,,,,
210,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,2,23_EN,23,Does Jane know that Dwight put the pie in the basket?,"Yes, No",Closed-ended,English,,,0,Knowledge,130,Yes,chatcmpl-9IMEVsftCZInObCVVlBqwGHzn8TOX,length,0,2,-0.39958283,2,-0.39958283,1,-1.1106882,3,-11.163819, ,-11.315524,0,-11.697347,No,-12.260306,"
",-12.389917,Yes,-12.590289,**,-12.855912,4,-12.889438,-,-13.383123,5,-13.775003,Answer,-14.231155,9,-14.240265,The,-14.534213,6,-14.545342,7,-14.664238,	,-14.71262,"""",-14.72754,I,,-14.739647,2,assistant,1714162395,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,243,244,106,,,,,,
211,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,3,24_EN,24,Does Dwight know that Jane saw him put the pie in the basket?,"Yes, No",Closed-ended,English,,,0,Knowledge,131,No,chatcmpl-9IMEWfGXVT3tgMxto0HoHT8GvrQKB,length,0,2,-0.01735594,2,-0.01735594,1,-4.0636244,3,-11.704308, ,-12.833458,4,-13.265783,-,-13.9458275,２,-14.423905,**,-14.794894,I,-14.818872,5,-15.101372,"
",-15.154961,No,-15.213948,0,-15.23076,,-15.616011,#,-15.639392,The,-15.806279,_,-15.809631,*,-16.107792,6,-16.24612,.,,-16.547115,2,assistant,1714162396,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,282,283,106,,,,,,
212,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,4,25_EN,25,The pie is actually in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,0,Reality,132,drawer,chatcmpl-9IMEWGVeSm9Gu7aTTIk1nzVam8uqr,length,0,3,-0.0008008113,3,-0.0008008113,1,-7.4316382,2,-8.520931, ,-12.56452,4,-13.725911,**,-14.132953,The,-14.175702,5,-15.067238,-,-15.078252,３,-15.0980625,"
",-15.3598385,,-16.068672,7,-16.274723,	,-16.468739,​,-16.522057,_,-16.604385,0,-16.688416,Answer,-16.828907,***,-16.868652,6,,-17.080418,3,assistant,1714162396,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,326,327,106,,,,,,
213,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,5,26_EN,26,Jane believes that the pie is in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Belief,133,basket,chatcmpl-9IMEXDrg2m7FjYEPwYxz0G3TKrxI2,length,0,3,-0.05739125,3,-0.05739125,2,-3.149991,1,-4.3534613, ,-10.796035,4,-11.27532,5,-11.8953285,0,-11.91705,-,-12.024287,6,-13.480652,7,-13.857918,**,-13.899248,9,-15.025818,The,-15.129644,8,-15.381746,I,-15.855991,"""",-16.119152,*,-16.151411,"
",-16.220016,"-
",-16.252304,Not,,-16.269226,3,assistant,1714162397,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,372,373,106,,,,,,
214,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,6,27_EN,27,Jane will look for the pie in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Action,134,basket,chatcmpl-9IMEX6TljNSE2lWaaFhIx3yEACb5M,length,0,3,-0.012059361,3,-0.012059361,1,-4.6910124,2,-5.8783197, ,-12.039259,4,-13.9352045,-,-13.9646015,**,-15.00696,5,-15.301686,0,-15.473024,7,-15.692287,6,-16.559847,?,-16.765205,３,-16.837208,"""",-16.914713,.,-17.051535,9,-17.276525,The,-17.360216,Not,-17.451315,8,-17.556334,I,,-17.630789,3,assistant,1714162397,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,418,419,106,,,,,,
215,3,Second Order,87,4A-EN/39,4A-EN,39,4A,Unexpected Transfer,The Pie,"Jane and Dwight are friends and are playing together in a room. Jane has a strawberry pie. Jane takes a bite out of it and puts it inside a cupboard without sharing it with Dwight. Then, Jane leaves the room. Dwight feels upset because he wasn’t offered any pie and changes its location. He takes it from the cupboard and puts it inside a basket. Unbeknownst to Dwight, Jane sees him take the pie and change its location through the window. After Dwight leaves the room, their teacher enters and he takes the pie out of the basket and puts it inside a drawer. Jane and Dwight do not see the teacher changing the pie’s location and putting it inside the drawer.",English,Second Order: The Pie (English),English,,,"21_EN, 22_EN, 23_EN, 24_EN, 25_EN, 26_EN, 27_EN, 28_EN",5,English,You are a helpful assistant.,7,28_EN,28,Dwight believes that the pie is in the {RESPONSE}.,"cupboard, basket, drawer",Closed-ended,English,,,1,Belief,135,basket,chatcmpl-9IMEX29T5RyneeMCQ8M5gZ0rvawZ8,length,0,3,-0.059196733,3,-0.059196733,1,-3.05592,2,-4.5725656, ,-10.574297,-,-11.178796,4,-11.358965,5,-13.051099,0,-13.31582,**,-13.459873,D,-13.524011,The,-13.736255,6,-14.385259,7,-14.391717,*,-15.136831,"""",-15.252672,I,-15.280641,9,-15.3434515,C,-15.402688,Please,-15.482732,"-
",,-15.6358,3,assistant,1714162397,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,466,467,106,,,,,,
216,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,0,21_TR-1,21,"Burak, Nihal’in turtayı aramak için {CEVAP} içine bakacağına inanıyor.","dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,2,Belief,136,dolabın,chatcmpl-9IMEYoxlaQwk2loMugd6mLWdsqTeH,length,0,3,-0.03368685,3,-0.03368685,2,-3.554765,1,-5.9838476,Do,-6.571059,C,-9.078862,Ç,-9.59323,Y,-9.860728,**,-9.917375,Bur,-10.259656,Bu,-10.366532,Ben,-10.727954,4,-10.888148,Ö,-10.915393,B,-10.973552,Son,-11.131017,CE,-11.264113,DO,-11.411155, ,-11.561387,İ,-11.65767,Ü,,-11.667165,3,assistant,1714162398,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,351,352,107,,,,,,
217,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,2,23_TR,23,"Nihal, Burak'ın turtayı sepete koyduğunu biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,140,Evet,chatcmpl-9IMEY1mxtVP8QQZGvL8D92nmwESqY,length,0,2,-0.068914816,2,-0.068914816,1,-2.715733,E,-8.490631,Hay,-9.026621, ,-10.653378,Ev,-10.758921,3,-11.26284,Do,-12.004676,"
",-12.156206,Y,-12.180614,H,-12.702075,0,-12.915591,4,-13.013694,EV,-13.143749,5,-13.201056,-,-13.313022,B,-13.35122,"""",-13.489698, Ev,-13.723052,hay,,-13.762668,2,assistant,1714162398,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,411,412,107,,,,,,
218,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,3,24_TR,24,"Burak, Nihal'in onu turtayı sepete koyarken gördüğünü biliyor mu?","Evet, Hayır",Closed-ended,Turkish,,,0,Knowledge,141,Hayır,chatcmpl-9IMEZPjMkxBePW5xzdyQk1hJ1sagV,length,0,2,-0.18064997,2,-0.18064997,1,-1.8007634, ,-9.898969,3,-11.327411,0,-12.0355835,"
",-12.15256,E,-12.330736,-,-12.897888,Hay,-13.018709,4,-13.196725,5,-13.911406,B,-14.24983,"""",-14.413729,**,-14.477976,Y,-14.552433,Ç,-14.747291,6,-14.756866,#,-14.831407,"

",-14.848164,İ,,-14.903878,2,assistant,1714162399,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,477,478,107,,,,,,
219,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,4,25_TR,25,Turta aslında {CEVAP} içinde bulunmaktadır.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,0,Reality,142,çekmecenin,chatcmpl-9IMEZAnTsRzZuAG6DHK1sSUwmbmLr,length,0,3,-0.29614636,3,-0.29614636,2,-1.7301884,1,-2.5393581, ,-9.406481,4,-10.948324,Ç,-11.355932,0,-11.786082,"
",-12.562863,**,-12.794817,5,-12.845075,İ,-12.859788,-,-13.091525,7,-13.8226595,Ö,-13.872537,"""",-13.90857,Do,-13.948176,6,-14.046134, Ç,-14.106225,Y,-14.328046,ç,,-14.404939,3,assistant,1714162399,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,549,550,107,,,,,,
220,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,5,26_TR-1,26,Nihal turtanın {CEVAP} içinde olduğuna inanıyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Belief,143,sepetin,chatcmpl-9IMEZYlYY8wFoDwUEVZN1W2H1MFlD,length,0,2,-0.3226407,2,-0.3226407,1,-1.4402382,3,-3.2503102, ,-9.891677,4,-11.218456,0,-11.39543,"
",-11.582623,Ç,-11.770968,-,-12.38712,5,-12.544101,Y,-12.771156,İ,-13.167134,**,-13.169127,6,-13.17185,Ben,-13.586634,Do,-13.688945,\xc5,-13.71972,E,-13.931408,"""",-14.233574,Bu,,-14.372231,2,assistant,1714162399,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,623,624,107,,,,,,
221,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,6,27_TR,27,Nihal turtayı {CEVAP} içinde arayacak.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Action,145,sepetin,chatcmpl-9IMEalUjMaeHu3PRb94Z1kCHjgZKx,length,0,3,-0.568057,3,-0.568057,2,-0.9077024,1,-3.5130873,4,-11.008656, ,-11.069404,Ç,-11.174763,5,-11.717686,İ,-11.886566,6,-12.3729515,0,-12.438436,Y,-12.627676,**,-12.726384,E,-12.9593525,N,-13.065712,Do,-13.2277155,D,-13.315418,Bu,-13.497717,Ben,-13.510981,"
",-13.550768,B,,-13.564348,3,assistant,1714162400,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,694,695,107,,,,,,
222,3,Second Order,88,4A-TR/40,4A-TR,40,4A,Unexpected Transfer,The Pie,"Nihal ve Burak arkadaşlar ve odada oynuyorlar. Nihal’in çilekli turtası var. Nihal turtadan bir lokma yiyor ve Burak’la paylaşmadan dolaba koyuyor. Sonra Nihal odadan çıkıyor. Burak turtadan ona ikram edilmediği için için üzülüyor ve turtanın yerini değiştiriyor. Turtayı dolaptan alıyor ve sepete koyuyor. Burak’ın haberi olmadan Nihal pencereden onun turtayı alıp yerini değiştirdiğini görüyor. Burak odadan çıktıktan sonra öğretmenleri odaya giriyor ve turtayı sepetten alıp çekmeceye koyuyor. Nihal ve Burak, öğretmenlerinin turtanın yerini değiştirip onu çekmeceye koyduğunu görmüyor.",Turkish,Second Order: The Pie (Turkish),Turkish,,,"21_TR-1, 22_TR-1, 23_TR, 24_TR, 25_TR, 26_TR-1, 27_TR, 28_TR-1",6,Turkish,Yardımsever bir asistansın.,7,28_TR-1,28,Burak turtanın {CEVAP} içinde olduğuna inanıyor.,"dolabın, sepetin, çekmecenin",Closed-ended,Turkish,,,1,Belief,146,sepetin,chatcmpl-9IMEaTAqjN2BN42HIaz72hXBg8Dym,length,0,2,-0.20503095,2,-0.20503095,1,-2.2413926,3,-2.539124, ,-10.056043,4,-10.763114,0,-11.155179,5,-11.988782,"
",-12.073659,Ç,-12.092782,-,-12.471778,**,-12.630695,6,-13.33559,İ,-13.371671,7,-13.827971,Do,-13.914356,"""",-13.93627,D,-14.170512,9,-14.326059,***,-14.383201,"-
",,-14.572125,2,assistant,1714162400,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,767,768,107,,,,,,
